MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,FAIL
3,LIVE
4,LIVE
5,LIVE
6,LIVE
7,LIVE
8,EXC
9,LIVE
10,LIVE
11,LIVE
12,UNCOV
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,FAIL
21,LIVE
22,FAIL
23,LIVE
24,LIVE
25,LIVE
26,LIVE
27,UNCOV
28,UNCOV
29,UNCOV
30,UNCOV
31,EXC
32,LIVE
33,EXC
34,EXC
35,LIVE
36,FAIL
37,LIVE
38,FAIL
39,FAIL
40,FAIL
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,LIVE
48,FAIL
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,FAIL
55,LIVE
56,FAIL
57,FAIL
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,LIVE
64,FAIL
65,FAIL
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,UNCOV
74,UNCOV
75,LIVE
76,EXC
77,FAIL
78,EXC
79,EXC
80,FAIL
81,UNCOV
82,FAIL
83,EXC
84,LIVE
85,EXC
86,EXC
87,LIVE
88,EXC
89,LIVE
90,LIVE
91,EXC
92,EXC
93,EXC
94,FAIL
95,LIVE
96,EXC
97,LIVE
98,UNCOV
99,EXC
100,EXC
101,UNCOV
102,EXC
103,EXC
104,FAIL
105,FAIL
106,UNCOV
107,FAIL
108,FAIL
109,EXC
110,FAIL
111,FAIL
112,FAIL
113,LIVE
114,FAIL
115,FAIL
116,UNCOV
117,UNCOV
118,UNCOV
119,EXC
120,LIVE
121,FAIL
122,FAIL
123,LIVE
124,EXC
125,FAIL
126,FAIL
127,FAIL
128,EXC
129,LIVE
130,EXC
131,LIVE
132,LIVE
133,FAIL
134,EXC
135,LIVE
136,EXC
137,EXC
138,LIVE
139,FAIL
140,FAIL
141,FAIL
142,LIVE
143,EXC
144,EXC
145,EXC
146,EXC
147,FAIL
148,FAIL
149,LIVE
150,FAIL
151,FAIL
152,EXC
153,EXC
154,FAIL
155,EXC
156,FAIL
157,FAIL
158,FAIL
159,EXC
160,EXC
161,FAIL
162,EXC
163,EXC
164,FAIL
165,LIVE
166,UNCOV
167,LIVE
168,FAIL
169,LIVE
170,LIVE
171,LIVE
172,FAIL
173,UNCOV
174,LIVE
175,UNCOV
176,UNCOV
177,FAIL
178,FAIL
179,FAIL
180,EXC
181,FAIL
182,UNCOV
183,UNCOV
184,UNCOV
185,UNCOV
186,LIVE
187,LIVE
188,FAIL
189,LIVE
190,LIVE
191,FAIL
192,LIVE
193,FAIL
194,LIVE
195,LIVE
196,LIVE
197,LIVE
198,FAIL
199,LIVE
200,FAIL
201,LIVE
202,LIVE
203,LIVE
204,LIVE
205,FAIL
206,LIVE
207,FAIL
208,LIVE
209,LIVE
210,LIVE
211,LIVE
212,FAIL
213,LIVE
214,FAIL
215,LIVE
216,LIVE
217,LIVE
218,LIVE
219,FAIL
220,LIVE
221,FAIL
222,LIVE
223,LIVE
224,LIVE
225,LIVE
226,FAIL
227,LIVE
228,FAIL
229,LIVE
230,LIVE
231,LIVE
232,LIVE
233,FAIL
234,LIVE
235,FAIL
236,LIVE
237,LIVE
238,LIVE
239,FAIL
240,LIVE
241,LIVE
242,LIVE
243,FAIL
244,LIVE
245,LIVE
246,LIVE
247,FAIL
248,LIVE
249,LIVE
