MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,EXC
3,LIVE
4,EXC
5,EXC
6,EXC
7,FAIL
8,EXC
9,EXC
10,EXC
11,FAIL
12,LIVE
13,EXC
14,LIVE
15,LIVE
16,FAIL
17,LIVE
18,EXC
19,EXC
20,EXC
21,EXC
22,EXC
23,EXC
24,EXC
25,EXC
26,FAIL
27,FAIL
28,EXC
29,LIVE
30,EXC
31,FAIL
32,EXC
33,FAIL
34,EXC
35,FAIL
36,FAIL
37,FAIL
38,LIVE
39,EXC
40,LIVE
41,LIVE
42,EXC
43,LIVE
44,LIVE
45,LIVE
46,LIVE
47,LIVE
48,LIVE
49,LIVE
50,FAIL
51,FAIL
52,EXC
53,FAIL
54,FAIL
55,LIVE
56,EXC
57,LIVE
58,LIVE
59,EXC
60,LIVE
61,FAIL
62,FAIL
63,LIVE
64,LIVE
65,FAIL
66,EXC
67,FAIL
68,EXC
69,LIVE
70,FAIL
71,EXC
72,FAIL
73,FAIL
74,EXC
75,FAIL
76,FAIL
77,FAIL
78,LIVE
79,EXC
80,LIVE
81,LIVE
82,EXC
83,LIVE
84,EXC
85,LIVE
86,LIVE
87,LIVE
88,LIVE
89,LIVE
90,LIVE
91,FAIL
92,EXC
93,FAIL
94,FAIL
95,EXC
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,FAIL
101,FAIL
102,LIVE
103,EXC
104,LIVE
105,LIVE
106,EXC
107,LIVE
108,FAIL
109,FAIL
110,LIVE
111,EXC
112,FAIL
113,LIVE
114,EXC
115,LIVE
116,LIVE
117,EXC
118,LIVE
119,EXC
120,FAIL
121,EXC
122,FAIL
123,EXC
124,EXC
125,FAIL
126,EXC
127,FAIL
128,EXC
129,FAIL
130,FAIL
131,LIVE
132,EXC
133,EXC
134,EXC
135,LIVE
136,EXC
137,EXC
138,EXC
139,EXC
140,EXC
141,EXC
142,EXC
143,EXC
144,EXC
145,EXC
146,EXC
147,LIVE
148,LIVE
149,EXC
150,EXC
151,EXC
152,EXC
153,EXC
154,EXC
155,EXC
156,EXC
157,EXC
158,EXC
159,EXC
160,EXC
161,LIVE
162,EXC
163,LIVE
164,EXC
165,LIVE
166,EXC
167,LIVE
168,EXC
169,EXC
170,EXC
171,EXC
172,EXC
173,EXC
174,EXC
175,EXC
176,EXC
177,EXC
178,EXC
179,EXC
180,EXC
181,EXC
182,EXC
183,EXC
184,EXC
185,EXC
186,EXC
187,EXC
188,EXC
189,EXC
190,EXC
191,EXC
192,EXC
193,EXC
194,EXC
195,EXC
196,EXC
197,EXC
198,EXC
199,EXC
200,EXC
201,EXC
202,EXC
203,EXC
204,EXC
205,EXC
206,EXC
207,EXC
208,EXC
209,EXC
210,EXC
211,EXC
212,EXC
213,EXC
214,EXC
215,LIVE
216,LIVE
217,FAIL
218,FAIL
219,FAIL
220,EXC
221,EXC
222,FAIL
223,LIVE
224,EXC
225,EXC
226,EXC
227,FAIL
228,EXC
229,EXC
230,EXC
231,EXC
232,EXC
233,EXC
234,EXC
235,EXC
236,EXC
237,FAIL
238,EXC
239,EXC
240,EXC
241,EXC
242,FAIL
243,EXC
244,FAIL
245,FAIL
246,EXC
247,FAIL
248,EXC
249,EXC
250,EXC
251,EXC
252,EXC
253,FAIL
254,EXC
255,EXC
256,EXC
257,FAIL
258,FAIL
259,EXC
260,EXC
261,FAIL
262,EXC
263,FAIL
264,EXC
265,EXC
266,EXC
267,EXC
268,EXC
269,LIVE
270,LIVE
271,FAIL
272,FAIL
273,FAIL
274,FAIL
275,FAIL
276,FAIL
277,FAIL
278,FAIL
279,FAIL
280,FAIL
281,FAIL
282,FAIL
283,FAIL
284,FAIL
285,FAIL
286,EXC
287,FAIL
288,FAIL
289,FAIL
290,FAIL
291,LIVE
292,LIVE
293,LIVE
294,EXC
295,FAIL
296,LIVE
297,EXC
298,EXC
299,FAIL
300,FAIL
301,EXC
302,FAIL
303,FAIL
304,EXC
305,FAIL
306,FAIL
307,FAIL
308,FAIL
309,FAIL
310,LIVE
311,EXC
312,EXC
313,FAIL
314,FAIL
315,FAIL
316,FAIL
317,FAIL
318,FAIL
319,EXC
320,LIVE
321,EXC
322,EXC
323,FAIL
324,FAIL
325,FAIL
326,FAIL
327,FAIL
328,FAIL
329,EXC
330,FAIL
331,LIVE
332,LIVE
333,FAIL
334,LIVE
335,EXC
336,EXC
337,EXC
338,FAIL
339,EXC
340,FAIL
341,FAIL
342,FAIL
343,FAIL
344,FAIL
345,FAIL
346,FAIL
347,FAIL
348,EXC
349,FAIL
350,EXC
351,FAIL
352,FAIL
353,EXC
354,EXC
355,EXC
356,FAIL
357,FAIL
358,EXC
359,FAIL
360,EXC
361,EXC
362,LIVE
363,EXC
364,EXC
365,LIVE
366,LIVE
367,EXC
368,FAIL
369,FAIL
370,EXC
371,LIVE
372,EXC
373,FAIL
374,FAIL
375,FAIL
376,LIVE
377,FAIL
378,FAIL
379,FAIL
380,FAIL
381,FAIL
382,FAIL
383,FAIL
384,EXC
385,EXC
386,FAIL
387,FAIL
388,FAIL
389,FAIL
390,EXC
391,LIVE
392,EXC
393,EXC
394,EXC
395,EXC
396,FAIL
397,FAIL
398,UNCOV
399,LIVE
400,LIVE
401,LIVE
402,FAIL
403,LIVE
404,FAIL
405,UNCOV
406,UNCOV
407,EXC
