MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,UNCOV
2,UNCOV
3,UNCOV
4,UNCOV
5,UNCOV
6,UNCOV
7,UNCOV
8,UNCOV
9,UNCOV
10,UNCOV
11,UNCOV
12,UNCOV
13,UNCOV
14,UNCOV
15,UNCOV
16,UNCOV
17,UNCOV
18,UNCOV
19,UNCOV
20,UNCOV
21,UNCOV
22,UNCOV
23,FAIL
24,FAIL
25,FAIL
26,EXC
27,FAIL
28,FAIL
29,LIVE
30,LIVE
31,EXC
32,LIVE
33,LIVE
34,EXC
35,EXC
36,LIVE
37,FAIL
38,EXC
39,FAIL
40,FAIL
41,LIVE
42,LIVE
43,EXC
44,LIVE
45,EXC
46,EXC
47,TIME
48,EXC
49,EXC
50,EXC
51,EXC
52,EXC
53,EXC
54,FAIL
55,LIVE
56,EXC
57,EXC
58,EXC
59,LIVE
60,EXC
61,EXC
62,LIVE
63,EXC
64,EXC
65,EXC
66,EXC
67,EXC
68,LIVE
69,EXC
70,EXC
71,LIVE
72,TIME
73,TIME
74,EXC
75,EXC
76,FAIL
77,EXC
78,FAIL
79,EXC
80,EXC
81,LIVE
82,LIVE
83,LIVE
84,EXC
85,FAIL
86,EXC
87,EXC
88,FAIL
89,EXC
90,EXC
91,LIVE
92,LIVE
93,FAIL
94,EXC
95,FAIL
96,EXC
97,FAIL
98,FAIL
99,LIVE
100,FAIL
101,FAIL
102,FAIL
103,EXC
104,FAIL
105,FAIL
106,EXC
107,FAIL
108,EXC
109,LIVE
110,EXC
111,EXC
112,EXC
113,EXC
114,LIVE
115,EXC
116,EXC
117,UNCOV
118,UNCOV
119,LIVE
120,LIVE
121,LIVE
122,LIVE
123,LIVE
124,EXC
125,LIVE
126,LIVE
127,LIVE
128,LIVE
129,LIVE
130,LIVE
131,LIVE
132,LIVE
133,LIVE
134,LIVE
135,LIVE
136,LIVE
137,LIVE
138,LIVE
139,LIVE
140,LIVE
141,LIVE
142,LIVE
143,LIVE
144,LIVE
145,LIVE
146,LIVE
147,LIVE
148,LIVE
149,LIVE
150,LIVE
151,LIVE
152,LIVE
153,LIVE
154,LIVE
155,LIVE
156,LIVE
157,LIVE
158,LIVE
159,LIVE
160,LIVE
161,LIVE
162,LIVE
163,LIVE
164,LIVE
165,LIVE
166,LIVE
167,LIVE
168,LIVE
169,LIVE
170,LIVE
171,LIVE
172,LIVE
173,LIVE
174,LIVE
175,LIVE
176,LIVE
177,LIVE
178,LIVE
179,LIVE
180,LIVE
181,LIVE
182,LIVE
183,LIVE
184,FAIL
185,FAIL
186,EXC
187,FAIL
188,FAIL
189,FAIL
190,EXC
191,EXC
192,EXC
193,EXC
194,EXC
195,EXC
196,EXC
197,EXC
198,EXC
199,EXC
200,FAIL
201,EXC
202,EXC
203,EXC
204,FAIL
205,FAIL
206,FAIL
207,FAIL
208,FAIL
209,FAIL
210,EXC
211,EXC
212,EXC
213,LIVE
214,LIVE
215,FAIL
216,FAIL
217,FAIL
218,FAIL
219,LIVE
220,LIVE
221,LIVE
222,LIVE
223,LIVE
224,LIVE
225,LIVE
226,LIVE
227,LIVE
228,LIVE
229,FAIL
230,LIVE
231,LIVE
232,LIVE
233,FAIL
234,EXC
235,EXC
236,EXC
237,EXC
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,FAIL
243,FAIL
244,FAIL
245,FAIL
246,FAIL
247,LIVE
248,FAIL
249,LIVE
250,LIVE
251,LIVE
252,LIVE
253,FAIL
254,EXC
255,EXC
256,FAIL
257,FAIL
258,FAIL
259,LIVE
260,LIVE
261,LIVE
262,LIVE
263,LIVE
264,LIVE
265,EXC
266,LIVE
267,LIVE
268,FAIL
269,FAIL
270,EXC
271,TIME
272,EXC
273,FAIL
274,TIME
275,EXC
276,FAIL
277,LIVE
278,LIVE
279,FAIL
280,EXC
281,EXC
282,EXC
283,EXC
284,FAIL
285,FAIL
286,FAIL
287,FAIL
288,EXC
289,EXC
290,FAIL
291,FAIL
292,LIVE
293,LIVE
294,LIVE
295,FAIL
296,LIVE
297,FAIL
298,EXC
299,EXC
300,FAIL
301,LIVE
302,EXC
303,LIVE
304,EXC
305,EXC
306,LIVE
307,EXC
308,LIVE
309,EXC
310,LIVE
311,LIVE
312,EXC
313,EXC
314,LIVE
315,LIVE
316,EXC
317,EXC
318,EXC
319,EXC
320,FAIL
321,EXC
322,EXC
323,EXC
324,EXC
325,EXC
326,EXC
327,EXC
328,FAIL
329,EXC
330,FAIL
331,EXC
332,LIVE
333,EXC
334,EXC
335,EXC
336,LIVE
337,LIVE
338,EXC
339,FAIL
340,FAIL
341,FAIL
342,FAIL
343,EXC
344,EXC
345,EXC
346,EXC
347,EXC
348,FAIL
349,UNCOV
350,UNCOV
351,UNCOV
352,UNCOV
353,UNCOV
354,UNCOV
355,UNCOV
356,UNCOV
357,UNCOV
358,UNCOV
359,UNCOV
360,UNCOV
361,UNCOV
362,UNCOV
363,UNCOV
364,UNCOV
365,UNCOV
366,UNCOV
367,UNCOV
368,UNCOV
369,UNCOV
370,UNCOV
371,UNCOV
372,FAIL
373,FAIL
374,EXC
375,FAIL
376,FAIL
377,FAIL
378,FAIL
379,FAIL
380,EXC
381,EXC
382,FAIL
383,FAIL
384,FAIL
385,EXC
386,FAIL
387,FAIL
388,LIVE
389,LIVE
390,LIVE
391,FAIL
392,EXC
393,FAIL
394,FAIL
395,EXC
396,LIVE
397,FAIL
398,EXC
399,LIVE
400,FAIL
401,EXC
402,EXC
403,LIVE
404,LIVE
405,EXC
406,LIVE
407,LIVE
408,UNCOV
409,FAIL
410,FAIL
411,LIVE
412,FAIL
413,FAIL
414,FAIL
415,LIVE
416,FAIL
417,FAIL
418,EXC
419,FAIL
420,FAIL
421,UNCOV
422,UNCOV
423,UNCOV
424,UNCOV
425,UNCOV
426,UNCOV
427,UNCOV
428,UNCOV
429,UNCOV
430,UNCOV
431,UNCOV
432,UNCOV
433,UNCOV
434,UNCOV
435,UNCOV
436,UNCOV
437,UNCOV
438,UNCOV
439,UNCOV
440,UNCOV
441,UNCOV
442,UNCOV
443,UNCOV
444,UNCOV
445,UNCOV
446,UNCOV
447,UNCOV
448,UNCOV
449,UNCOV
450,UNCOV
451,UNCOV
452,UNCOV
453,UNCOV
454,UNCOV
455,UNCOV
456,UNCOV
457,UNCOV
458,UNCOV
459,UNCOV
460,UNCOV
461,UNCOV
462,UNCOV
463,UNCOV
464,UNCOV
465,UNCOV
466,UNCOV
467,UNCOV
468,UNCOV
