MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,LIVE
3,LIVE
4,LIVE
5,LIVE
6,FAIL
7,EXC
8,EXC
9,FAIL
10,EXC
11,EXC
12,EXC
13,LIVE
14,FAIL
15,FAIL
16,LIVE
17,TIME
18,EXC
19,FAIL
20,TIME
21,EXC
22,TIME
23,TIME
24,LIVE
25,FAIL
26,LIVE
27,FAIL
28,FAIL
29,FAIL
30,FAIL
31,LIVE
32,LIVE
33,FAIL
34,FAIL
35,FAIL
36,LIVE
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,EXC
42,FAIL
43,FAIL
44,LIVE
45,LIVE
46,EXC
47,FAIL
48,LIVE
49,EXC
50,LIVE
51,FAIL
52,EXC
53,FAIL
54,LIVE
55,LIVE
56,FAIL
57,FAIL
58,LIVE
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,LIVE
65,FAIL
66,EXC
67,EXC
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,TIME
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,FAIL
79,EXC
80,EXC
81,FAIL
82,FAIL
83,FAIL
84,FAIL
