MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,EXC
4,EXC
5,EXC
6,EXC
7,EXC
8,EXC
9,EXC
10,EXC
11,EXC
12,EXC
13,LIVE
14,LIVE
15,EXC
16,FAIL
17,EXC
18,LIVE
19,EXC
20,FAIL
21,EXC
22,EXC
23,FAIL
24,EXC
25,FAIL
26,EXC
27,EXC
28,EXC
29,FAIL
30,FAIL
31,FAIL
32,FAIL
33,LIVE
34,EXC
35,EXC
36,FAIL
37,EXC
38,EXC
39,FAIL
40,FAIL
41,EXC
42,EXC
43,FAIL
44,EXC
45,FAIL
46,FAIL
47,FAIL
48,EXC
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,FAIL
55,EXC
56,EXC
57,FAIL
58,LIVE
59,EXC
60,EXC
61,EXC
62,FAIL
63,LIVE
64,EXC
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,EXC
73,FAIL
74,EXC
75,FAIL
76,FAIL
77,EXC
78,EXC
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,LIVE
86,LIVE
87,LIVE
88,LIVE
89,LIVE
90,LIVE
91,LIVE
92,LIVE
93,LIVE
94,LIVE
95,LIVE
96,LIVE
97,LIVE
98,FAIL
99,FAIL
100,LIVE
101,FAIL
102,LIVE
103,LIVE
104,FAIL
105,LIVE
106,LIVE
107,LIVE
108,LIVE
109,LIVE
110,EXC
111,FAIL
112,FAIL
113,FAIL
114,FAIL
115,FAIL
116,LIVE
117,FAIL
118,FAIL
119,FAIL
120,FAIL
121,FAIL
122,FAIL
