MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,FAIL
3,FAIL
4,EXC
5,EXC
6,EXC
7,FAIL
8,EXC
9,EXC
10,LIVE
11,LIVE
12,FAIL
13,EXC
14,EXC
15,FAIL
16,EXC
17,EXC
18,LIVE
19,EXC
20,FAIL
21,EXC
22,FAIL
23,FAIL
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,FAIL
29,FAIL
30,FAIL
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,EXC
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,LIVE
42,FAIL
43,FAIL
44,LIVE
45,LIVE
46,FAIL
47,LIVE
48,LIVE
49,FAIL
50,FAIL
51,EXC
52,FAIL
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,LIVE
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,LIVE
65,FAIL
66,FAIL
67,FAIL
68,LIVE
69,FAIL
70,LIVE
71,FAIL
72,LIVE
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,LIVE
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,FAIL
84,LIVE
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,LIVE
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,LIVE
100,FAIL
101,LIVE
102,LIVE
103,FAIL
104,FAIL
105,FAIL
106,LIVE
107,LIVE
108,FAIL
109,LIVE
110,LIVE
111,FAIL
112,FAIL
113,FAIL
114,LIVE
115,LIVE
116,FAIL
117,LIVE
118,LIVE
119,FAIL
120,FAIL
121,FAIL
122,LIVE
123,LIVE
124,FAIL
125,LIVE
126,LIVE
127,FAIL
128,FAIL
129,LIVE
130,FAIL
131,FAIL
132,LIVE
133,EXC
134,FAIL
135,FAIL
136,EXC
137,FAIL
138,FAIL
139,FAIL
140,FAIL
141,EXC
142,EXC
143,FAIL
144,EXC
145,FAIL
146,EXC
147,EXC
148,EXC
149,EXC
150,EXC
151,EXC
152,FAIL
153,FAIL
154,FAIL
155,FAIL
156,FAIL
157,FAIL
158,FAIL
159,FAIL
160,FAIL
161,FAIL
162,FAIL
