MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,FAIL
3,LIVE
4,EXC
5,EXC
6,TIME
7,FAIL
8,TIME
9,TIME
10,TIME
11,LIVE
12,LIVE
13,LIVE
14,LIVE
15,LIVE
16,EXC
17,UNCOV
18,EXC
19,EXC
20,LIVE
21,EXC
22,FAIL
23,EXC
24,FAIL
25,LIVE
26,FAIL
27,EXC
28,EXC
29,EXC
30,FAIL
31,LIVE
32,TIME
33,LIVE
34,EXC
35,EXC
36,EXC
37,EXC
38,EXC
39,LIVE
40,EXC
41,EXC
42,EXC
43,LIVE
44,LIVE
45,LIVE
46,EXC
47,EXC
48,LIVE
49,LIVE
50,LIVE
51,EXC
52,LIVE
53,LIVE
54,UNCOV
55,LIVE
56,LIVE
57,UNCOV
58,FAIL
59,EXC
60,LIVE
61,EXC
62,EXC
63,EXC
64,EXC
65,EXC
66,EXC
67,EXC
68,EXC
69,EXC
70,EXC
71,EXC
72,EXC
73,EXC
74,EXC
75,EXC
76,EXC
77,UNCOV
78,FAIL
79,EXC
80,EXC
81,UNCOV
82,EXC
83,EXC
84,EXC
85,FAIL
86,EXC
87,EXC
88,FAIL
89,EXC
90,EXC
91,FAIL
92,EXC
93,FAIL
94,FAIL
95,EXC
96,FAIL
97,EXC
98,EXC
99,EXC
100,FAIL
101,EXC
102,EXC
103,EXC
104,FAIL
105,EXC
106,EXC
107,LIVE
108,EXC
109,FAIL
110,EXC
111,EXC
112,EXC
113,EXC
114,FAIL
115,EXC
116,EXC
117,EXC
118,FAIL
119,FAIL
120,EXC
121,EXC
122,EXC
123,EXC
124,EXC
125,EXC
126,EXC
127,EXC
128,EXC
129,LIVE
130,LIVE
131,EXC
132,LIVE
133,EXC
134,EXC
135,LIVE
136,UNCOV
137,UNCOV
138,LIVE
139,EXC
140,LIVE
141,EXC
142,EXC
143,FAIL
144,FAIL
145,FAIL
146,FAIL
147,FAIL
148,EXC
149,EXC
150,EXC
151,FAIL
152,EXC
153,EXC
154,EXC
155,EXC
156,EXC
157,EXC
158,EXC
159,EXC
160,EXC
161,EXC
162,EXC
163,EXC
164,EXC
165,EXC
166,FAIL
167,EXC
168,EXC
169,EXC
170,FAIL
171,EXC
172,EXC
173,UNCOV
174,EXC
175,FAIL
176,FAIL
177,EXC
178,EXC
179,EXC
180,EXC
181,EXC
182,LIVE
183,LIVE
184,LIVE
185,UNCOV
186,EXC
187,UNCOV
188,EXC
189,EXC
190,EXC
191,LIVE
192,FAIL
193,EXC
194,EXC
195,FAIL
196,EXC
197,EXC
198,FAIL
199,EXC
200,LIVE
201,LIVE
202,LIVE
203,LIVE
204,UNCOV
205,UNCOV
206,EXC
207,LIVE
208,EXC
209,FAIL
210,LIVE
211,EXC
212,EXC
213,EXC
214,EXC
215,EXC
216,EXC
217,EXC
218,EXC
219,EXC
220,EXC
