MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,FAIL
4,FAIL
5,EXC
6,EXC
7,EXC
8,EXC
9,EXC
10,EXC
11,FAIL
12,FAIL
13,FAIL
14,LIVE
15,LIVE
16,FAIL
17,LIVE
18,LIVE
19,LIVE
20,FAIL
21,FAIL
22,LIVE
23,LIVE
24,LIVE
25,LIVE
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,FAIL
31,LIVE
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,FAIL
37,LIVE
38,LIVE
39,LIVE
40,FAIL
41,LIVE
42,FAIL
43,EXC
44,FAIL
45,FAIL
46,FAIL
47,FAIL
48,EXC
49,LIVE
50,EXC
51,LIVE
52,LIVE
53,LIVE
54,LIVE
55,LIVE
56,LIVE
57,EXC
58,LIVE
59,FAIL
60,LIVE
61,LIVE
62,FAIL
63,LIVE
64,EXC
65,EXC
66,LIVE
67,FAIL
68,EXC
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,UNCOV
74,UNCOV
75,UNCOV
76,UNCOV
77,UNCOV
78,UNCOV
79,UNCOV
80,UNCOV
81,UNCOV
82,EXC
83,FAIL
84,TIME
85,LIVE
86,LIVE
87,LIVE
88,EXC
89,LIVE
90,LIVE
91,EXC
92,LIVE
93,EXC
94,EXC
95,LIVE
96,EXC
97,EXC
98,EXC
99,EXC
100,FAIL
101,EXC
102,EXC
103,EXC
104,FAIL
105,LIVE
106,EXC
107,LIVE
108,EXC
109,FAIL
110,FAIL
111,EXC
112,FAIL
113,EXC
114,FAIL
115,EXC
116,FAIL
117,EXC
118,LIVE
119,EXC
120,EXC
121,EXC
122,EXC
123,FAIL
124,FAIL
125,EXC
126,EXC
127,FAIL
128,EXC
129,LIVE
130,FAIL
131,FAIL
132,EXC
133,EXC
134,LIVE
135,EXC
136,EXC
137,EXC
138,EXC
139,EXC
140,EXC
141,EXC
142,LIVE
143,EXC
144,FAIL
145,LIVE
146,FAIL
147,EXC
148,FAIL
149,EXC
150,FAIL
151,FAIL
152,FAIL
153,UNCOV
154,FAIL
155,FAIL
