MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,EXC
4,EXC
5,EXC
6,EXC
7,EXC
8,LIVE
9,FAIL
10,FAIL
11,FAIL
12,LIVE
13,LIVE
14,EXC
15,FAIL
16,EXC
17,LIVE
18,EXC
19,FAIL
20,FAIL
21,FAIL
22,EXC
23,LIVE
24,EXC
25,FAIL
26,FAIL
27,EXC
28,LIVE
29,FAIL
30,EXC
31,LIVE
32,LIVE
33,EXC
34,FAIL
35,EXC
36,FAIL
37,LIVE
38,LIVE
39,FAIL
40,EXC
41,LIVE
42,EXC
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,FAIL
48,FAIL
49,EXC
50,EXC
51,EXC
52,FAIL
53,FAIL
54,EXC
55,FAIL
56,FAIL
57,FAIL
58,LIVE
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,EXC
64,LIVE
65,EXC
66,FAIL
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,FAIL
79,FAIL
80,UNCOV
81,UNCOV
82,UNCOV
83,UNCOV
84,UNCOV
85,UNCOV
86,UNCOV
87,UNCOV
88,UNCOV
89,UNCOV
90,UNCOV
91,UNCOV
92,UNCOV
93,UNCOV
94,UNCOV
95,UNCOV
96,UNCOV
97,UNCOV
98,UNCOV
99,UNCOV
100,UNCOV
101,UNCOV
102,UNCOV
103,UNCOV
104,UNCOV
105,UNCOV
106,UNCOV
107,UNCOV
108,UNCOV
109,UNCOV
110,UNCOV
111,UNCOV
112,UNCOV
113,UNCOV
114,UNCOV
115,UNCOV
116,UNCOV
117,UNCOV
118,UNCOV
119,UNCOV
120,UNCOV
121,UNCOV
122,UNCOV
123,UNCOV
124,UNCOV
125,UNCOV
126,UNCOV
127,UNCOV
128,UNCOV
129,UNCOV
130,UNCOV
131,UNCOV
132,UNCOV
133,UNCOV
134,UNCOV
135,UNCOV
136,UNCOV
137,UNCOV
138,UNCOV
139,FAIL
140,LIVE
141,EXC
142,LIVE
143,FAIL
144,EXC
145,LIVE
146,FAIL
147,FAIL
148,LIVE
149,FAIL
150,FAIL
151,EXC
152,EXC
153,EXC
154,EXC
155,EXC
156,EXC
157,EXC
158,FAIL
159,LIVE
160,LIVE
