MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,TIME
2,TIME
3,LIVE
4,TIME
5,TIME
6,EXC
7,TIME
8,UNCOV
9,TIME
10,UNCOV
11,UNCOV
12,UNCOV
13,TIME
14,FAIL
15,UNCOV
16,TIME
17,TIME
18,UNCOV
19,UNCOV
20,UNCOV
21,UNCOV
22,UNCOV
23,TIME
24,TIME
25,TIME
26,EXC
27,EXC
28,EXC
29,EXC
30,TIME
31,LIVE
32,FAIL
33,TIME
34,LIVE
35,FAIL
36,UNCOV
37,UNCOV
38,UNCOV
39,FAIL
40,LIVE
41,FAIL
42,FAIL
43,TIME
44,LIVE
45,FAIL
46,LIVE
47,TIME
48,LIVE
49,TIME
50,EXC
51,FAIL
52,LIVE
53,EXC
54,EXC
55,UNCOV
56,FAIL
57,TIME
58,FAIL
59,FAIL
60,LIVE
61,TIME
62,EXC
63,LIVE
64,FAIL
65,EXC
66,FAIL
67,LIVE
68,FAIL
69,FAIL
70,EXC
71,FAIL
72,FAIL
73,FAIL
74,EXC
75,TIME
76,FAIL
77,TIME
78,FAIL
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,FAIL
84,TIME
85,FAIL
86,TIME
87,FAIL
88,TIME
89,FAIL
90,FAIL
91,FAIL
92,LIVE
93,LIVE
94,UNCOV
95,UNCOV
96,UNCOV
97,UNCOV
98,UNCOV
99,FAIL
100,FAIL
101,FAIL
102,EXC
103,FAIL
104,TIME
105,FAIL
106,FAIL
107,TIME
108,FAIL
109,LIVE
110,LIVE
111,TIME
112,LIVE
113,TIME
114,TIME
115,TIME
116,LIVE
117,FAIL
118,FAIL
119,FAIL
120,FAIL
121,FAIL
122,TIME
123,TIME
124,TIME
125,FAIL
126,LIVE
127,FAIL
128,TIME
129,TIME
130,FAIL
131,LIVE
132,FAIL
133,TIME
134,UNCOV
135,LIVE
136,FAIL
137,UNCOV
138,UNCOV
139,FAIL
140,TIME
141,TIME
142,UNCOV
143,UNCOV
144,UNCOV
145,FAIL
146,LIVE
147,LIVE
148,UNCOV
149,UNCOV
150,FAIL
151,LIVE
152,UNCOV
153,UNCOV
154,UNCOV
155,UNCOV
156,LIVE
157,LIVE
158,LIVE
159,FAIL
160,UNCOV
161,UNCOV
162,LIVE
163,UNCOV
164,FAIL
165,LIVE
166,UNCOV
167,UNCOV
168,UNCOV
169,FAIL
170,LIVE
171,FAIL
172,LIVE
173,LIVE
174,FAIL
175,FAIL
176,TIME
177,LIVE
178,LIVE
179,LIVE
180,TIME
181,LIVE
182,TIME
183,LIVE
184,LIVE
185,LIVE
186,LIVE
187,EXC
188,FAIL
189,TIME
190,UNCOV
191,UNCOV
192,TIME
193,TIME
194,UNCOV
195,UNCOV
196,FAIL
197,TIME
198,UNCOV
199,UNCOV
200,UNCOV
201,UNCOV
202,UNCOV
203,FAIL
204,UNCOV
205,UNCOV
206,UNCOV
207,UNCOV
208,UNCOV
209,UNCOV
210,UNCOV
211,UNCOV
212,UNCOV
213,UNCOV
214,UNCOV
215,UNCOV
216,UNCOV
217,UNCOV
218,UNCOV
219,UNCOV
220,UNCOV
221,UNCOV
222,UNCOV
223,UNCOV
224,UNCOV
225,UNCOV
226,UNCOV
227,LIVE
228,LIVE
229,FAIL
230,LIVE
231,TIME
232,UNCOV
233,TIME
234,FAIL
235,EXC
236,EXC
237,UNCOV
238,UNCOV
239,UNCOV
240,UNCOV
241,LIVE
242,TIME
243,LIVE
244,FAIL
245,FAIL
246,FAIL
247,FAIL
248,FAIL
249,TIME
250,FAIL
251,EXC
252,UNCOV
253,FAIL
254,FAIL
255,EXC
256,UNCOV
257,UNCOV
258,LIVE
259,TIME
260,LIVE
261,FAIL
262,UNCOV
263,TIME
264,UNCOV
265,UNCOV
266,UNCOV
267,UNCOV
268,UNCOV
269,UNCOV
270,UNCOV
271,UNCOV
272,UNCOV
273,UNCOV
274,UNCOV
275,EXC
276,EXC
277,TIME
278,FAIL
279,UNCOV
280,UNCOV
281,FAIL
282,LIVE
283,FAIL
284,LIVE
285,LIVE
286,FAIL
287,EXC
288,UNCOV
289,UNCOV
290,UNCOV
291,UNCOV
292,UNCOV
293,UNCOV
294,FAIL
295,TIME
296,FAIL
297,LIVE
298,LIVE
299,FAIL
300,FAIL
301,FAIL
302,EXC
303,LIVE
304,EXC
305,FAIL
306,LIVE
307,UNCOV
308,UNCOV
309,LIVE
310,TIME
311,EXC
312,LIVE
313,LIVE
314,FAIL
315,FAIL
316,LIVE
317,FAIL
318,LIVE
319,EXC
320,FAIL
321,FAIL
322,UNCOV
323,UNCOV
324,UNCOV
325,UNCOV
326,FAIL
327,LIVE
328,LIVE
329,FAIL
330,FAIL
331,FAIL
332,UNCOV
333,UNCOV
334,UNCOV
335,UNCOV
336,FAIL
337,EXC
338,UNCOV
339,UNCOV
340,UNCOV
341,UNCOV
342,LIVE
343,LIVE
344,LIVE
345,LIVE
346,FAIL
347,EXC
348,LIVE
349,TIME
350,LIVE
351,LIVE
352,TIME
353,FAIL
354,FAIL
355,EXC
356,EXC
357,UNCOV
358,UNCOV
359,UNCOV
360,UNCOV
361,FAIL
362,FAIL
363,FAIL
364,FAIL
365,FAIL
366,TIME
367,FAIL
368,FAIL
369,LIVE
370,FAIL
371,FAIL
372,FAIL
373,FAIL
374,FAIL
375,FAIL
376,FAIL
377,UNCOV
378,UNCOV
379,UNCOV
380,UNCOV
381,UNCOV
382,UNCOV
383,UNCOV
384,UNCOV
385,UNCOV
386,UNCOV
387,UNCOV
388,UNCOV
389,FAIL
390,FAIL
391,UNCOV
392,UNCOV
393,UNCOV
394,UNCOV
395,UNCOV
396,UNCOV
397,UNCOV
398,UNCOV
399,UNCOV
400,UNCOV
401,UNCOV
402,UNCOV
403,TIME
404,LIVE
405,TIME
406,FAIL
407,LIVE
408,EXC
409,TIME
410,TIME
411,FAIL
412,UNCOV
413,UNCOV
414,UNCOV
415,UNCOV
416,UNCOV
417,UNCOV
418,LIVE
419,LIVE
420,FAIL
421,FAIL
422,UNCOV
423,UNCOV
424,UNCOV
425,UNCOV
426,UNCOV
427,UNCOV
428,UNCOV
429,UNCOV
430,UNCOV
431,UNCOV
432,UNCOV
433,UNCOV
434,UNCOV
435,UNCOV
436,UNCOV
437,UNCOV
438,UNCOV
439,UNCOV
440,UNCOV
441,UNCOV
442,UNCOV
443,UNCOV
444,UNCOV
445,UNCOV
446,UNCOV
447,FAIL
448,UNCOV
449,LIVE
450,LIVE
451,LIVE
452,LIVE
453,FAIL
454,TIME
455,UNCOV
456,UNCOV
457,LIVE
458,LIVE
459,LIVE
460,TIME
461,LIVE
462,LIVE
463,FAIL
464,FAIL
465,UNCOV
466,UNCOV
467,UNCOV
468,UNCOV
469,UNCOV
470,UNCOV
471,UNCOV
472,UNCOV
473,UNCOV
474,LIVE
475,TIME
476,FAIL
477,FAIL
478,FAIL
479,FAIL
480,UNCOV
481,UNCOV
482,UNCOV
483,UNCOV
484,UNCOV
485,UNCOV
486,UNCOV
487,UNCOV
488,LIVE
489,FAIL
490,UNCOV
491,UNCOV
492,UNCOV
493,UNCOV
494,UNCOV
495,FAIL
496,FAIL
497,TIME
498,LIVE
499,FAIL
500,UNCOV
501,UNCOV
502,FAIL
503,FAIL
504,FAIL
505,UNCOV
506,UNCOV
507,UNCOV
508,UNCOV
509,UNCOV
510,UNCOV
511,UNCOV
512,LIVE
513,UNCOV
514,UNCOV
515,UNCOV
516,UNCOV
517,UNCOV
518,UNCOV
519,UNCOV
520,UNCOV
521,UNCOV
522,UNCOV
523,UNCOV
524,UNCOV
525,UNCOV
526,UNCOV
527,UNCOV
528,UNCOV
529,UNCOV
530,UNCOV
531,FAIL
532,UNCOV
533,UNCOV
534,UNCOV
535,UNCOV
536,UNCOV
537,UNCOV
538,UNCOV
539,UNCOV
540,UNCOV
541,UNCOV
542,UNCOV
543,UNCOV
544,UNCOV
545,UNCOV
546,UNCOV
547,FAIL
548,UNCOV
549,UNCOV
550,UNCOV
551,UNCOV
552,UNCOV
553,UNCOV
554,UNCOV
555,UNCOV
556,UNCOV
557,UNCOV
558,UNCOV
559,UNCOV
560,FAIL
561,UNCOV
562,UNCOV
563,UNCOV
564,UNCOV
565,UNCOV
566,UNCOV
567,UNCOV
568,UNCOV
569,UNCOV
570,UNCOV
571,UNCOV
572,UNCOV
573,UNCOV
574,UNCOV
