MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,EXC
3,LIVE
4,LIVE
5,EXC
6,LIVE
7,LIVE
8,LIVE
9,EXC
10,LIVE
11,UNCOV
12,UNCOV
13,UNCOV
14,UNCOV
15,UNCOV
16,EXC
17,LIVE
18,LIVE
19,UNCOV
20,LIVE
21,EXC
22,UNCOV
23,LIVE
24,EXC
25,LIVE
26,LIVE
27,EXC
28,EXC
29,LIVE
30,LIVE
31,EXC
32,LIVE
33,EXC
34,EXC
35,FAIL
36,EXC
37,LIVE
38,LIVE
39,EXC
40,LIVE
41,TIME
42,TIME
43,EXC
44,EXC
45,EXC
46,EXC
47,LIVE
48,LIVE
49,LIVE
50,LIVE
51,LIVE
52,LIVE
53,UNCOV
54,EXC
55,EXC
56,EXC
57,FAIL
58,FAIL
59,EXC
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,EXC
65,LIVE
66,LIVE
67,EXC
68,LIVE
69,LIVE
70,EXC
71,EXC
72,EXC
73,EXC
74,UNCOV
75,EXC
76,EXC
77,EXC
78,EXC
79,EXC
80,EXC
81,EXC
82,EXC
83,EXC
84,EXC
85,EXC
86,EXC
87,EXC
88,EXC
89,EXC
90,EXC
91,EXC
92,EXC
93,EXC
94,EXC
95,EXC
96,EXC
97,EXC
98,EXC
99,FAIL
100,FAIL
101,FAIL
102,FAIL
103,EXC
104,EXC
105,EXC
106,EXC
107,EXC
108,LIVE
109,EXC
110,EXC
111,EXC
112,EXC
113,EXC
114,EXC
115,LIVE
116,EXC
117,EXC
118,EXC
119,EXC
120,LIVE
121,EXC
122,EXC
123,EXC
124,EXC
125,LIVE
126,LIVE
127,EXC
128,FAIL
129,EXC
130,EXC
131,FAIL
132,FAIL
133,EXC
134,LIVE
135,EXC
136,EXC
137,LIVE
138,UNCOV
139,FAIL
140,FAIL
141,LIVE
142,FAIL
143,LIVE
144,FAIL
145,LIVE
146,LIVE
147,LIVE
148,UNCOV
149,UNCOV
150,UNCOV
151,EXC
152,EXC
153,LIVE
154,EXC
155,EXC
156,EXC
157,LIVE
158,EXC
159,LIVE
160,EXC
161,LIVE
162,EXC
163,EXC
164,LIVE
165,EXC
166,EXC
167,EXC
168,LIVE
169,LIVE
170,LIVE
171,LIVE
172,EXC
173,LIVE
174,LIVE
175,FAIL
176,LIVE
177,LIVE
178,EXC
179,LIVE
180,LIVE
181,UNCOV
182,UNCOV
183,UNCOV
184,UNCOV
185,UNCOV
186,UNCOV
187,UNCOV
188,UNCOV
189,UNCOV
190,LIVE
191,FAIL
192,EXC
193,LIVE
194,LIVE
195,FAIL
196,LIVE
197,FAIL
198,EXC
199,EXC
200,EXC
201,EXC
202,TIME
203,LIVE
204,FAIL
205,EXC
206,EXC
207,EXC
208,EXC
209,EXC
210,LIVE
211,LIVE
212,LIVE
213,EXC
214,EXC
215,LIVE
216,FAIL
217,EXC
218,FAIL
219,EXC
220,EXC
221,LIVE
222,FAIL
223,EXC
224,FAIL
225,EXC
226,EXC
227,EXC
228,FAIL
229,FAIL
230,FAIL
231,FAIL
232,EXC
233,FAIL
234,LIVE
235,EXC
236,EXC
237,LIVE
238,FAIL
239,EXC
240,LIVE
241,FAIL
242,LIVE
243,EXC
244,FAIL
245,LIVE
246,EXC
247,EXC
248,EXC
249,EXC
250,LIVE
251,EXC
252,EXC
253,LIVE
254,LIVE
255,EXC
256,FAIL
257,FAIL
258,EXC
259,LIVE
260,LIVE
261,FAIL
262,FAIL
263,EXC
264,EXC
265,EXC
266,LIVE
267,EXC
268,EXC
269,LIVE
270,EXC
271,EXC
272,LIVE
273,FAIL
274,FAIL
275,EXC
276,EXC
277,EXC
278,EXC
279,LIVE
280,EXC
281,LIVE
282,LIVE
283,EXC
284,UNCOV
285,UNCOV
286,UNCOV
287,UNCOV
288,LIVE
289,FAIL
290,FAIL
291,FAIL
292,EXC
293,FAIL
294,EXC
295,EXC
296,FAIL
297,EXC
298,FAIL
299,FAIL
300,EXC
301,EXC
302,EXC
303,LIVE
304,EXC
305,EXC
306,LIVE
307,EXC
308,EXC
309,LIVE
310,FAIL
311,EXC
312,LIVE
313,EXC
314,LIVE
315,EXC
316,LIVE
317,LIVE
318,LIVE
319,UNCOV
320,UNCOV
321,UNCOV
322,UNCOV
323,UNCOV
324,UNCOV
325,UNCOV
326,EXC
327,EXC
328,EXC
329,LIVE
330,EXC
331,EXC
332,LIVE
333,LIVE
334,EXC
335,FAIL
336,FAIL
337,EXC
338,LIVE
339,LIVE
340,FAIL
341,FAIL
342,EXC
343,EXC
344,EXC
345,EXC
346,EXC
347,EXC
348,LIVE
349,EXC
350,EXC
351,LIVE
352,FAIL
353,EXC
354,LIVE
355,LIVE
356,EXC
357,FAIL
358,LIVE
359,FAIL
360,FAIL
361,FAIL
362,EXC
363,EXC
364,FAIL
365,LIVE
366,EXC
367,EXC
368,LIVE
369,FAIL
370,FAIL
371,FAIL
372,EXC
373,EXC
374,EXC
375,FAIL
376,EXC
377,EXC
378,LIVE
379,FAIL
380,EXC
381,LIVE
382,EXC
383,LIVE
384,LIVE
385,EXC
386,UNCOV
387,LIVE
388,EXC
389,EXC
390,FAIL
391,EXC
392,EXC
393,EXC
394,FAIL
395,EXC
396,EXC
397,EXC
398,EXC
399,EXC
400,EXC
401,EXC
402,EXC
403,EXC
404,EXC
405,LIVE
406,EXC
407,EXC
408,LIVE
409,FAIL
410,EXC
411,LIVE
412,LIVE
413,EXC
414,EXC
415,UNCOV
416,UNCOV
417,UNCOV
418,UNCOV
419,UNCOV
420,UNCOV
421,UNCOV
422,UNCOV
423,UNCOV
424,UNCOV
425,UNCOV
426,UNCOV
427,UNCOV
428,UNCOV
429,LIVE
430,EXC
431,EXC
432,EXC
433,EXC
434,EXC
435,EXC
436,LIVE
437,EXC
438,EXC
439,LIVE
440,FAIL
441,EXC
442,LIVE
443,EXC
444,EXC
445,EXC
446,LIVE
447,LIVE
448,LIVE
449,LIVE
450,EXC
451,UNCOV
452,LIVE
453,EXC
454,EXC
455,EXC
456,EXC
457,EXC
458,EXC
459,FAIL
460,EXC
461,EXC
462,EXC
463,EXC
464,EXC
465,EXC
466,EXC
467,EXC
468,EXC
469,EXC
470,LIVE
471,EXC
472,EXC
473,LIVE
474,FAIL
475,EXC
476,LIVE
477,LIVE
478,EXC
479,EXC
480,LIVE
481,EXC
482,EXC
483,EXC
484,EXC
485,EXC
486,EXC
487,LIVE
488,EXC
489,EXC
490,LIVE
491,EXC
492,LIVE
493,LIVE
494,LIVE
495,EXC
496,EXC
497,UNCOV
498,UNCOV
499,UNCOV
500,UNCOV
501,UNCOV
502,UNCOV
503,UNCOV
504,UNCOV
505,UNCOV
506,UNCOV
507,UNCOV
508,UNCOV
509,UNCOV
510,UNCOV
511,LIVE
512,UNCOV
513,UNCOV
514,UNCOV
515,UNCOV
516,UNCOV
517,UNCOV
518,UNCOV
519,UNCOV
520,UNCOV
521,UNCOV
522,FAIL
523,FAIL
524,FAIL
525,FAIL
526,EXC
527,LIVE
528,FAIL
529,EXC
530,EXC
531,EXC
532,EXC
533,EXC
534,EXC
535,FAIL
536,LIVE
537,FAIL
538,FAIL
539,FAIL
540,LIVE
541,EXC
542,LIVE
543,LIVE
544,FAIL
545,LIVE
546,EXC
547,FAIL
548,FAIL
549,LIVE
550,FAIL
551,EXC
552,FAIL
553,LIVE
554,EXC
555,EXC
556,FAIL
557,EXC
558,LIVE
559,FAIL
560,FAIL
561,FAIL
562,FAIL
563,TIME
564,EXC
565,EXC
566,EXC
567,FAIL
