MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,UNCOV
4,UNCOV
5,UNCOV
6,UNCOV
7,UNCOV
8,UNCOV
9,UNCOV
10,UNCOV
11,UNCOV
12,UNCOV
13,UNCOV
14,UNCOV
15,UNCOV
16,UNCOV
17,LIVE
18,EXC
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,EXC
24,EXC
25,UNCOV
26,EXC
27,EXC
28,UNCOV
29,UNCOV
30,UNCOV
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,UNCOV
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,UNCOV
42,UNCOV
43,UNCOV
44,UNCOV
45,UNCOV
46,UNCOV
47,UNCOV
48,UNCOV
49,UNCOV
50,UNCOV
51,UNCOV
52,LIVE
53,LIVE
54,FAIL
55,EXC
56,LIVE
57,FAIL
58,EXC
59,LIVE
60,LIVE
61,LIVE
62,LIVE
63,LIVE
64,EXC
65,LIVE
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,LIVE
74,LIVE
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,LIVE
81,LIVE
82,UNCOV
83,LIVE
84,EXC
85,FAIL
86,EXC
87,LIVE
88,UNCOV
89,EXC
90,FAIL
91,EXC
92,UNCOV
93,FAIL
94,EXC
95,EXC
96,FAIL
97,LIVE
98,LIVE
99,LIVE
100,LIVE
101,EXC
102,UNCOV
103,UNCOV
104,UNCOV
105,UNCOV
106,UNCOV
107,EXC
108,LIVE
109,EXC
110,LIVE
111,EXC
112,TIME
113,EXC
114,FAIL
115,FAIL
116,LIVE
117,LIVE
118,LIVE
119,LIVE
120,EXC
121,EXC
122,FAIL
123,EXC
124,EXC
125,EXC
126,EXC
127,EXC
128,EXC
129,EXC
130,EXC
131,EXC
132,EXC
133,EXC
134,EXC
135,FAIL
136,EXC
137,EXC
138,EXC
139,FAIL
140,FAIL
141,EXC
142,LIVE
143,LIVE
144,LIVE
145,LIVE
146,EXC
147,EXC
148,EXC
149,EXC
150,EXC
151,LIVE
152,FAIL
153,FAIL
154,FAIL
155,FAIL
156,FAIL
157,LIVE
158,LIVE
159,LIVE
160,LIVE
161,LIVE
162,EXC
163,EXC
164,FAIL
165,EXC
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,FAIL
171,EXC
172,LIVE
173,EXC
174,EXC
175,LIVE
176,LIVE
177,LIVE
178,LIVE
179,LIVE
180,EXC
181,EXC
182,LIVE
183,LIVE
184,LIVE
185,EXC
186,FAIL
187,LIVE
188,TIME
189,FAIL
190,EXC
191,LIVE
192,EXC
193,UNCOV
194,UNCOV
195,UNCOV
196,UNCOV
197,LIVE
198,EXC
199,FAIL
200,LIVE
201,EXC
202,UNCOV
203,UNCOV
204,UNCOV
205,UNCOV
206,UNCOV
207,UNCOV
208,UNCOV
209,EXC
210,LIVE
211,EXC
212,FAIL
213,FAIL
214,UNCOV
215,UNCOV
216,UNCOV
217,UNCOV
218,UNCOV
219,UNCOV
220,UNCOV
221,UNCOV
222,UNCOV
223,UNCOV
224,FAIL
225,EXC
226,EXC
227,EXC
228,LIVE
229,EXC
230,LIVE
231,EXC
232,LIVE
233,LIVE
234,UNCOV
235,UNCOV
236,UNCOV
237,UNCOV
238,UNCOV
239,UNCOV
240,UNCOV
241,UNCOV
242,UNCOV
243,UNCOV
244,UNCOV
245,UNCOV
246,UNCOV
247,UNCOV
248,UNCOV
249,UNCOV
250,FAIL
251,FAIL
252,LIVE
253,EXC
254,EXC
255,FAIL
256,LIVE
257,UNCOV
258,UNCOV
259,UNCOV
260,UNCOV
261,UNCOV
262,UNCOV
263,UNCOV
264,UNCOV
265,UNCOV
266,UNCOV
267,UNCOV
268,UNCOV
269,UNCOV
270,UNCOV
271,UNCOV
272,UNCOV
273,UNCOV
274,LIVE
275,LIVE
276,LIVE
277,EXC
278,LIVE
279,LIVE
280,EXC
281,FAIL
282,UNCOV
283,UNCOV
284,LIVE
285,LIVE
286,UNCOV
287,UNCOV
288,EXC
289,EXC
290,LIVE
291,EXC
292,UNCOV
293,UNCOV
294,UNCOV
295,UNCOV
296,UNCOV
297,UNCOV
298,LIVE
299,LIVE
300,LIVE
301,EXC
302,UNCOV
303,EXC
304,EXC
305,FAIL
306,UNCOV
307,UNCOV
308,UNCOV
309,UNCOV
310,UNCOV
311,UNCOV
312,UNCOV
313,UNCOV
314,UNCOV
315,UNCOV
316,UNCOV
317,EXC
318,EXC
319,FAIL
320,LIVE
321,UNCOV
322,UNCOV
323,EXC
324,LIVE
325,LIVE
326,LIVE
327,EXC
328,EXC
329,EXC
330,LIVE
331,EXC
332,EXC
333,EXC
334,EXC
335,EXC
336,EXC
337,EXC
