MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,TIME
4,FAIL
5,TIME
6,TIME
7,TIME
8,EXC
9,FAIL
10,EXC
11,FAIL
12,LIVE
13,LIVE
14,EXC
15,EXC
16,EXC
17,EXC
18,FAIL
19,FAIL
20,EXC
21,LIVE
22,EXC
23,EXC
24,FAIL
25,EXC
26,FAIL
27,EXC
28,EXC
29,FAIL
30,EXC
31,FAIL
32,FAIL
33,EXC
34,EXC
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,LIVE
42,FAIL
43,FAIL
44,EXC
45,LIVE
46,LIVE
47,LIVE
48,FAIL
49,EXC
50,EXC
51,FAIL
52,FAIL
53,EXC
54,EXC
55,LIVE
56,FAIL
57,EXC
58,EXC
59,FAIL
60,FAIL
61,EXC
62,TIME
63,FAIL
64,LIVE
65,FAIL
66,LIVE
67,LIVE
68,FAIL
69,EXC
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,EXC
75,FAIL
76,FAIL
77,EXC
78,TIME
79,EXC
80,LIVE
81,LIVE
82,LIVE
83,FAIL
84,EXC
85,EXC
86,FAIL
87,EXC
88,FAIL
89,EXC
90,FAIL
91,LIVE
92,EXC
93,EXC
94,EXC
95,FAIL
96,EXC
97,EXC
98,EXC
99,EXC
100,FAIL
101,FAIL
102,EXC
103,TIME
104,FAIL
105,LIVE
106,FAIL
107,LIVE
108,FAIL
109,EXC
110,FAIL
111,LIVE
112,EXC
113,EXC
114,EXC
115,FAIL
116,EXC
117,EXC
118,EXC
119,FAIL
120,FAIL
121,FAIL
122,FAIL
123,EXC
124,FAIL
125,FAIL
126,EXC
127,TIME
128,FAIL
129,EXC
130,EXC
131,LIVE
132,LIVE
133,LIVE
134,FAIL
135,EXC
136,EXC
137,FAIL
138,FAIL
139,EXC
140,LIVE
141,EXC
142,FAIL
143,FAIL
144,UNCOV
145,UNCOV
146,UNCOV
147,UNCOV
148,UNCOV
149,UNCOV
150,UNCOV
151,UNCOV
152,UNCOV
153,UNCOV
154,UNCOV
155,UNCOV
156,UNCOV
157,UNCOV
158,UNCOV
159,UNCOV
160,UNCOV
161,UNCOV
162,UNCOV
163,UNCOV
164,UNCOV
165,UNCOV
166,UNCOV
167,UNCOV
168,UNCOV
169,UNCOV
170,UNCOV
171,UNCOV
172,UNCOV
173,UNCOV
174,UNCOV
175,UNCOV
176,UNCOV
177,UNCOV
178,UNCOV
179,UNCOV
180,UNCOV
181,UNCOV
182,UNCOV
183,UNCOV
184,UNCOV
185,UNCOV
186,UNCOV
187,UNCOV
188,UNCOV
189,UNCOV
190,UNCOV
191,UNCOV
192,UNCOV
193,UNCOV
194,UNCOV
195,UNCOV
196,UNCOV
197,UNCOV
198,UNCOV
199,UNCOV
200,UNCOV
201,UNCOV
202,UNCOV
203,LIVE
204,LIVE
205,LIVE
206,LIVE
207,LIVE
208,FAIL
209,UNCOV
210,UNCOV
211,LIVE
212,LIVE
213,LIVE
214,LIVE
215,UNCOV
216,UNCOV
217,UNCOV
218,FAIL
219,LIVE
220,LIVE
221,LIVE
222,UNCOV
223,UNCOV
224,UNCOV
225,UNCOV
226,UNCOV
227,UNCOV
228,UNCOV
229,UNCOV
230,UNCOV
231,UNCOV
232,UNCOV
233,UNCOV
234,UNCOV
235,UNCOV
236,UNCOV
237,UNCOV
238,UNCOV
239,UNCOV
240,UNCOV
241,UNCOV
242,UNCOV
243,UNCOV
244,UNCOV
245,UNCOV
246,UNCOV
247,UNCOV
248,UNCOV
249,UNCOV
250,UNCOV
251,UNCOV
252,UNCOV
253,UNCOV
254,UNCOV
255,UNCOV
256,UNCOV
257,UNCOV
258,UNCOV
259,UNCOV
260,UNCOV
261,UNCOV
262,UNCOV
263,UNCOV
264,UNCOV
265,UNCOV
266,UNCOV
267,UNCOV
