MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,LIVE
3,EXC
4,EXC
5,EXC
6,FAIL
7,EXC
8,EXC
9,EXC
10,FAIL
11,EXC
12,EXC
13,EXC
14,FAIL
15,FAIL
16,EXC
17,EXC
18,FAIL
19,LIVE
20,FAIL
21,LIVE
22,FAIL
23,LIVE
24,FAIL
25,EXC
26,EXC
27,FAIL
28,FAIL
29,LIVE
30,FAIL
31,FAIL
32,EXC
33,LIVE
34,FAIL
35,FAIL
36,FAIL
37,EXC
38,FAIL
39,FAIL
40,EXC
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,LIVE
47,FAIL
48,FAIL
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,LIVE
55,LIVE
56,LIVE
57,LIVE
58,FAIL
59,EXC
60,FAIL
61,LIVE
62,FAIL
63,FAIL
64,FAIL
65,LIVE
66,FAIL
67,LIVE
68,LIVE
69,FAIL
70,LIVE
71,LIVE
72,LIVE
73,FAIL
74,FAIL
75,LIVE
76,FAIL
77,EXC
78,FAIL
79,TIME
80,TIME
81,TIME
82,TIME
83,TIME
84,TIME
85,TIME
86,FAIL
87,EXC
88,EXC
89,FAIL
90,EXC
91,EXC
92,FAIL
93,EXC
94,EXC
95,EXC
96,FAIL
97,FAIL
98,FAIL
99,EXC
100,LIVE
101,LIVE
102,LIVE
103,LIVE
104,LIVE
105,LIVE
106,UNCOV
107,LIVE
108,LIVE
109,LIVE
110,LIVE
111,LIVE
112,UNCOV
113,LIVE
114,FAIL
115,LIVE
116,FAIL
117,LIVE
118,LIVE
119,LIVE
120,FAIL
121,UNCOV
122,EXC
123,LIVE
124,LIVE
125,EXC
126,FAIL
127,LIVE
128,FAIL
129,UNCOV
130,UNCOV
131,UNCOV
132,UNCOV
133,UNCOV
134,UNCOV
135,UNCOV
136,UNCOV
137,UNCOV
138,UNCOV
139,UNCOV
140,UNCOV
141,UNCOV
142,UNCOV
143,UNCOV
144,UNCOV
145,UNCOV
146,FAIL
147,FAIL
148,EXC
149,LIVE
150,EXC
151,EXC
152,FAIL
153,LIVE
154,EXC
155,EXC
156,FAIL
157,LIVE
158,LIVE
159,EXC
160,FAIL
161,LIVE
162,FAIL
163,EXC
164,LIVE
165,EXC
166,EXC
167,FAIL
168,LIVE
169,EXC
170,FAIL
171,EXC
172,EXC
173,FAIL
174,EXC
175,LIVE
176,LIVE
177,EXC
178,LIVE
179,LIVE
180,EXC
181,EXC
182,LIVE
183,LIVE
184,LIVE
185,FAIL
186,FAIL
187,LIVE
188,EXC
189,FAIL
190,EXC
191,FAIL
192,FAIL
193,UNCOV
194,UNCOV
195,LIVE
196,FAIL
197,FAIL
198,FAIL
199,FAIL
200,FAIL
201,EXC
202,FAIL
203,FAIL
204,FAIL
205,FAIL
206,FAIL
207,FAIL
208,FAIL
209,FAIL
210,FAIL
211,EXC
212,FAIL
213,FAIL
214,FAIL
215,FAIL
216,EXC
217,EXC
218,FAIL
219,LIVE
220,LIVE
221,FAIL
222,EXC
223,EXC
224,FAIL
225,FAIL
226,LIVE
227,UNCOV
228,EXC
229,FAIL
230,FAIL
231,EXC
232,FAIL
233,FAIL
234,FAIL
235,FAIL
236,EXC
