MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,EXC
4,FAIL
5,LIVE
6,FAIL
7,FAIL
8,FAIL
9,FAIL
10,FAIL
11,LIVE
12,EXC
13,LIVE
14,LIVE
15,LIVE
16,EXC
17,UNCOV
18,LIVE
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,LIVE
24,FAIL
25,LIVE
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,LIVE
31,LIVE
32,LIVE
33,FAIL
34,EXC
35,FAIL
36,LIVE
37,LIVE
38,LIVE
39,EXC
40,FAIL
41,FAIL
42,EXC
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,FAIL
48,FAIL
49,FAIL
50,EXC
51,FAIL
52,EXC
53,FAIL
54,EXC
55,LIVE
56,EXC
57,FAIL
58,LIVE
59,FAIL
60,FAIL
61,LIVE
62,FAIL
63,LIVE
64,LIVE
65,LIVE
66,FAIL
67,LIVE
68,FAIL
69,FAIL
70,LIVE
