MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,EXC
3,EXC
4,FAIL
5,EXC
6,FAIL
7,FAIL
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,EXC
13,EXC
14,FAIL
15,FAIL
16,FAIL
17,FAIL
18,EXC
19,EXC
20,FAIL
21,FAIL
22,FAIL
23,FAIL
24,FAIL
25,FAIL
26,FAIL
27,EXC
28,EXC
29,FAIL
30,FAIL
31,EXC
32,FAIL
33,FAIL
34,FAIL
35,EXC
36,EXC
37,EXC
38,EXC
39,FAIL
40,FAIL
41,FAIL
42,LIVE
43,UNCOV
44,FAIL
45,FAIL
46,LIVE
47,UNCOV
48,UNCOV
49,FAIL
50,LIVE
51,UNCOV
52,UNCOV
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,UNCOV
59,UNCOV
60,UNCOV
61,UNCOV
62,UNCOV
63,EXC
64,FAIL
65,UNCOV
66,LIVE
67,FAIL
68,LIVE
69,FAIL
70,FAIL
71,LIVE
72,EXC
73,LIVE
74,TIME
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,EXC
80,LIVE
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,FAIL
86,LIVE
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,FAIL
