MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,EXC
3,FAIL
4,FAIL
5,FAIL
6,LIVE
7,EXC
8,LIVE
9,EXC
10,EXC
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,EXC
16,EXC
17,EXC
18,FAIL
19,EXC
20,EXC
21,FAIL
22,EXC
23,LIVE
24,FAIL
25,EXC
26,LIVE
27,FAIL
28,EXC
29,EXC
30,EXC
31,LIVE
32,LIVE
33,EXC
34,LIVE
35,EXC
36,LIVE
37,EXC
38,EXC
39,FAIL
40,LIVE
41,FAIL
42,FAIL
43,FAIL
44,LIVE
45,FAIL
46,FAIL
47,FAIL
48,FAIL
49,LIVE
50,EXC
51,FAIL
52,EXC
53,EXC
54,FAIL
55,EXC
56,EXC
57,EXC
58,FAIL
59,FAIL
60,FAIL
61,EXC
62,FAIL
63,FAIL
64,FAIL
65,EXC
66,EXC
67,EXC
68,LIVE
69,EXC
70,EXC
71,EXC
72,FAIL
73,EXC
74,EXC
75,FAIL
76,EXC
77,FAIL
78,LIVE
79,EXC
80,EXC
81,LIVE
82,EXC
83,FAIL
84,EXC
85,EXC
86,LIVE
87,EXC
88,EXC
89,LIVE
90,EXC
91,EXC
92,EXC
93,FAIL
94,FAIL
95,EXC
96,FAIL
97,LIVE
98,FAIL
99,FAIL
100,EXC
101,LIVE
102,LIVE
103,LIVE
104,FAIL
105,LIVE
106,LIVE
107,LIVE
108,LIVE
109,FAIL
110,EXC
111,EXC
112,EXC
113,LIVE
114,LIVE
115,EXC
116,LIVE
117,EXC
118,UNCOV
119,UNCOV
120,EXC
121,EXC
122,LIVE
123,FAIL
124,EXC
125,LIVE
126,EXC
127,LIVE
128,FAIL
129,EXC
130,EXC
131,EXC
132,LIVE
133,LIVE
134,EXC
135,UNCOV
136,UNCOV
137,EXC
138,LIVE
139,UNCOV
140,EXC
141,LIVE
142,FAIL
143,LIVE
144,EXC
145,FAIL
146,EXC
147,EXC
148,EXC
149,LIVE
150,EXC
151,FAIL
152,LIVE
153,FAIL
154,EXC
155,EXC
156,EXC
157,FAIL
158,EXC
159,EXC
160,FAIL
161,FAIL
162,FAIL
163,FAIL
164,FAIL
165,EXC
166,EXC
167,EXC
168,EXC
169,FAIL
170,FAIL
171,EXC
172,EXC
173,LIVE
174,EXC
175,EXC
176,LIVE
177,EXC
178,FAIL
179,EXC
180,EXC
181,FAIL
182,FAIL
183,FAIL
184,FAIL
185,FAIL
186,FAIL
187,FAIL
188,FAIL
189,EXC
190,EXC
191,EXC
192,FAIL
193,EXC
194,EXC
195,LIVE
196,EXC
197,EXC
198,EXC
199,EXC
200,EXC
201,EXC
202,EXC
203,FAIL
204,LIVE
205,FAIL
206,LIVE
207,LIVE
208,LIVE
209,EXC
210,LIVE
211,EXC
212,EXC
213,EXC
214,FAIL
215,EXC
216,EXC
217,LIVE
218,EXC
219,EXC
220,LIVE
221,EXC
222,UNCOV
223,EXC
224,FAIL
225,FAIL
226,EXC
227,EXC
228,FAIL
229,EXC
230,EXC
231,FAIL
232,FAIL
233,LIVE
234,FAIL
235,EXC
236,EXC
237,EXC
238,EXC
239,EXC
240,EXC
241,FAIL
242,EXC
243,FAIL
244,FAIL
245,FAIL
246,EXC
247,EXC
248,FAIL
249,FAIL
250,FAIL
251,FAIL
252,FAIL
253,FAIL
254,LIVE
255,LIVE
256,LIVE
257,EXC
258,LIVE
259,LIVE
260,LIVE
261,EXC
262,EXC
263,LIVE
264,EXC
265,FAIL
266,LIVE
267,FAIL
268,EXC
269,EXC
270,EXC
271,EXC
272,EXC
273,EXC
274,EXC
275,FAIL
276,EXC
277,FAIL
278,FAIL
279,LIVE
280,FAIL
281,LIVE
282,EXC
283,FAIL
284,EXC
285,EXC
286,LIVE
287,LIVE
288,LIVE
289,EXC
290,LIVE
291,FAIL
292,FAIL
293,EXC
294,FAIL
295,EXC
296,FAIL
297,EXC
298,EXC
299,EXC
300,EXC
301,EXC
302,EXC
303,EXC
304,LIVE
305,EXC
306,EXC
307,LIVE
308,EXC
309,LIVE
310,LIVE
311,LIVE
312,EXC
313,EXC
314,EXC
315,EXC
316,EXC
317,EXC
318,LIVE
319,FAIL
320,EXC
321,EXC
322,EXC
323,EXC
324,EXC
325,LIVE
326,EXC
327,LIVE
328,EXC
329,EXC
330,LIVE
331,LIVE
332,UNCOV
333,FAIL
334,EXC
335,EXC
336,LIVE
337,EXC
338,FAIL
339,EXC
340,EXC
341,EXC
342,EXC
343,FAIL
344,FAIL
345,FAIL
346,FAIL
347,FAIL
348,FAIL
349,EXC
350,LIVE
351,FAIL
352,LIVE
353,EXC
354,FAIL
355,EXC
356,FAIL
357,FAIL
358,FAIL
359,FAIL
360,FAIL
361,FAIL
362,EXC
363,LIVE
364,LIVE
365,LIVE
366,LIVE
367,FAIL
368,LIVE
369,FAIL
370,LIVE
371,FAIL
372,FAIL
