MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,FAIL
3,EXC
4,FAIL
5,EXC
6,LIVE
7,LIVE
8,FAIL
9,LIVE
10,LIVE
11,LIVE
12,LIVE
13,LIVE
14,LIVE
15,LIVE
16,FAIL
17,FAIL
18,EXC
19,LIVE
20,EXC
21,FAIL
22,FAIL
23,EXC
24,EXC
25,FAIL
26,FAIL
27,EXC
28,EXC
29,FAIL
30,FAIL
31,FAIL
32,EXC
33,FAIL
34,EXC
35,FAIL
36,FAIL
37,EXC
38,EXC
39,FAIL
40,EXC
41,FAIL
42,FAIL
43,FAIL
44,EXC
45,FAIL
46,FAIL
47,EXC
48,EXC
49,FAIL
50,EXC
51,EXC
52,FAIL
53,EXC
54,EXC
55,FAIL
56,LIVE
57,EXC
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,EXC
63,EXC
64,EXC
65,EXC
66,TIME
67,EXC
68,EXC
69,EXC
70,FAIL
71,EXC
72,FAIL
73,EXC
74,EXC
75,EXC
76,EXC
77,FAIL
78,EXC
79,EXC
80,FAIL
81,EXC
82,EXC
83,EXC
