MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,FAIL
4,EXC
5,FAIL
6,LIVE
7,LIVE
8,FAIL
9,LIVE
10,FAIL
11,LIVE
12,LIVE
13,LIVE
14,FAIL
15,LIVE
16,LIVE
17,LIVE
18,FAIL
19,LIVE
20,LIVE
21,EXC
22,FAIL
23,LIVE
24,LIVE
25,UNCOV
26,FAIL
27,FAIL
28,FAIL
29,FAIL
30,LIVE
31,LIVE
32,FAIL
33,EXC
34,LIVE
35,LIVE
36,LIVE
37,EXC
38,FAIL
39,LIVE
40,LIVE
41,LIVE
42,LIVE
43,LIVE
44,LIVE
45,LIVE
46,LIVE
47,LIVE
48,LIVE
49,LIVE
50,LIVE
51,LIVE
52,EXC
53,LIVE
54,LIVE
55,LIVE
56,LIVE
57,LIVE
58,LIVE
59,LIVE
60,LIVE
61,LIVE
62,LIVE
63,LIVE
64,LIVE
65,LIVE
66,LIVE
67,LIVE
68,LIVE
69,LIVE
70,EXC
71,LIVE
72,LIVE
73,EXC
74,LIVE
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,LIVE
81,EXC
82,LIVE
83,LIVE
84,EXC
85,LIVE
86,FAIL
87,FAIL
88,EXC
89,LIVE
90,LIVE
91,LIVE
92,LIVE
93,TIME
94,EXC
95,LIVE
96,FAIL
97,FAIL
98,TIME
99,EXC
100,LIVE
101,EXC
102,FAIL
103,EXC
104,EXC
105,LIVE
106,FAIL
107,EXC
108,EXC
109,EXC
110,EXC
111,FAIL
112,FAIL
113,EXC
114,FAIL
115,FAIL
116,FAIL
117,EXC
118,EXC
119,FAIL
120,EXC
121,FAIL
122,FAIL
123,EXC
124,EXC
125,FAIL
126,LIVE
127,EXC
128,EXC
129,EXC
130,LIVE
131,EXC
132,FAIL
133,FAIL
134,LIVE
135,LIVE
136,FAIL
137,LIVE
138,LIVE
139,EXC
140,FAIL
141,FAIL
142,EXC
143,EXC
144,EXC
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,EXC
150,EXC
151,FAIL
152,FAIL
153,LIVE
154,EXC
155,EXC
156,EXC
157,EXC
158,EXC
159,EXC
160,LIVE
161,FAIL
162,LIVE
163,LIVE
164,FAIL
165,UNCOV
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,LIVE
171,LIVE
172,FAIL
173,LIVE
174,LIVE
175,FAIL
176,LIVE
177,LIVE
178,LIVE
179,EXC
180,FAIL
181,FAIL
182,TIME
183,EXC
184,EXC
185,FAIL
186,LIVE
187,FAIL
188,EXC
189,EXC
190,LIVE
191,EXC
192,LIVE
193,EXC
194,LIVE
195,EXC
196,FAIL
197,FAIL
198,EXC
199,EXC
200,FAIL
201,TIME
202,FAIL
203,TIME
204,EXC
205,EXC
206,EXC
207,EXC
208,FAIL
209,FAIL
210,EXC
211,EXC
212,LIVE
213,EXC
214,EXC
215,EXC
216,EXC
217,EXC
218,EXC
219,EXC
220,EXC
221,EXC
222,FAIL
223,FAIL
224,LIVE
225,FAIL
226,FAIL
227,LIVE
228,FAIL
229,EXC
230,EXC
231,LIVE
232,LIVE
233,FAIL
234,LIVE
235,EXC
236,EXC
237,EXC
238,EXC
239,EXC
240,FAIL
241,FAIL
242,LIVE
243,FAIL
244,LIVE
245,FAIL
246,EXC
247,EXC
248,EXC
249,FAIL
250,FAIL
251,EXC
252,EXC
253,EXC
254,LIVE
255,FAIL
256,EXC
257,EXC
258,EXC
259,EXC
260,FAIL
261,FAIL
262,FAIL
263,EXC
264,FAIL
265,EXC
266,FAIL
267,FAIL
268,FAIL
269,FAIL
270,FAIL
271,EXC
272,FAIL
273,FAIL
274,FAIL
275,LIVE
276,LIVE
277,FAIL
278,EXC
279,EXC
280,EXC
281,EXC
282,EXC
283,EXC
284,EXC
285,EXC
286,FAIL
287,EXC
288,FAIL
289,EXC
290,FAIL
291,EXC
292,FAIL
293,EXC
294,EXC
295,FAIL
296,EXC
297,EXC
298,EXC
299,EXC
300,FAIL
301,EXC
302,FAIL
303,EXC
304,EXC
305,FAIL
306,FAIL
307,EXC
308,FAIL
309,FAIL
310,FAIL
311,FAIL
312,FAIL
313,FAIL
314,EXC
315,EXC
316,FAIL
317,FAIL
318,FAIL
319,FAIL
320,FAIL
321,FAIL
322,EXC
323,FAIL
324,EXC
325,EXC
326,EXC
327,EXC
328,EXC
329,EXC
330,FAIL
331,FAIL
332,LIVE
333,FAIL
334,FAIL
335,FAIL
336,FAIL
337,FAIL
338,FAIL
339,FAIL
340,FAIL
341,LIVE
342,LIVE
343,LIVE
344,LIVE
345,LIVE
346,LIVE
347,FAIL
348,LIVE
