MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,LIVE
3,EXC
4,FAIL
5,EXC
6,EXC
7,FAIL
8,EXC
9,EXC
10,EXC
11,EXC
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,FAIL
18,LIVE
19,FAIL
20,UNCOV
21,UNCOV
22,FAIL
23,FAIL
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,FAIL
29,LIVE
30,LIVE
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,LIVE
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,EXC
46,LIVE
47,FAIL
48,FAIL
49,FAIL
50,EXC
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,EXC
57,LIVE
58,EXC
59,LIVE
60,FAIL
61,LIVE
62,FAIL
63,FAIL
64,FAIL
65,LIVE
66,LIVE
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,EXC
72,EXC
73,FAIL
74,TIME
75,EXC
76,FAIL
77,EXC
78,EXC
79,FAIL
80,EXC
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,EXC
86,EXC
87,EXC
88,EXC
89,FAIL
90,LIVE
91,FAIL
92,EXC
93,FAIL
94,LIVE
95,FAIL
96,FAIL
97,EXC
98,FAIL
99,EXC
100,FAIL
