MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,EXC
3,LIVE
4,LIVE
5,EXC
6,FAIL
7,FAIL
8,LIVE
9,FAIL
10,EXC
11,EXC
12,EXC
13,LIVE
14,EXC
15,UNCOV
16,UNCOV
17,UNCOV
18,LIVE
19,LIVE
20,EXC
21,UNCOV
22,UNCOV
23,UNCOV
24,UNCOV
25,UNCOV
26,UNCOV
27,UNCOV
28,UNCOV
29,UNCOV
30,UNCOV
31,UNCOV
32,UNCOV
33,LIVE
34,UNCOV
35,UNCOV
36,UNCOV
37,LIVE
38,LIVE
39,EXC
40,EXC
41,EXC
42,EXC
43,EXC
44,FAIL
45,LIVE
46,EXC
47,EXC
48,LIVE
49,EXC
50,FAIL
51,LIVE
52,LIVE
53,EXC
54,UNCOV
55,UNCOV
56,UNCOV
57,LIVE
58,LIVE
59,EXC
60,EXC
61,EXC
62,LIVE
63,LIVE
64,EXC
65,LIVE
66,LIVE
67,LIVE
68,EXC
69,LIVE
70,LIVE
71,EXC
72,EXC
73,EXC
74,EXC
75,UNCOV
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,LIVE
81,EXC
82,LIVE
83,UNCOV
84,FAIL
85,LIVE
86,EXC
87,FAIL
88,FAIL
89,LIVE
90,FAIL
91,LIVE
92,EXC
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,FAIL
98,UNCOV
99,FAIL
100,FAIL
101,EXC
102,FAIL
103,EXC
104,FAIL
105,EXC
106,FAIL
107,LIVE
108,LIVE
109,FAIL
110,EXC
111,LIVE
112,FAIL
113,FAIL
114,LIVE
115,EXC
116,EXC
117,EXC
118,LIVE
119,EXC
120,EXC
121,FAIL
122,LIVE
123,FAIL
124,EXC
125,LIVE
126,LIVE
127,EXC
128,LIVE
129,LIVE
130,LIVE
131,EXC
132,EXC
133,FAIL
134,EXC
135,LIVE
136,LIVE
137,LIVE
138,EXC
139,EXC
140,FAIL
141,EXC
142,LIVE
143,LIVE
144,LIVE
145,EXC
146,LIVE
147,UNCOV
148,UNCOV
149,UNCOV
150,UNCOV
151,UNCOV
152,UNCOV
153,UNCOV
154,UNCOV
155,UNCOV
156,UNCOV
157,UNCOV
158,UNCOV
159,UNCOV
160,UNCOV
161,UNCOV
162,UNCOV
163,UNCOV
