MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,UNCOV
2,UNCOV
3,UNCOV
4,EXC
5,EXC
6,EXC
7,UNCOV
8,UNCOV
9,UNCOV
10,UNCOV
11,UNCOV
12,UNCOV
13,UNCOV
14,UNCOV
15,UNCOV
16,UNCOV
17,UNCOV
18,UNCOV
19,UNCOV
20,UNCOV
21,UNCOV
22,UNCOV
23,UNCOV
24,UNCOV
25,UNCOV
26,UNCOV
27,LIVE
28,UNCOV
29,UNCOV
30,UNCOV
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,UNCOV
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,UNCOV
42,UNCOV
43,UNCOV
44,UNCOV
45,UNCOV
46,UNCOV
47,UNCOV
48,EXC
49,LIVE
50,LIVE
51,EXC
52,LIVE
53,LIVE
54,LIVE
55,FAIL
56,LIVE
57,FAIL
58,LIVE
59,EXC
60,EXC
61,LIVE
62,FAIL
63,EXC
64,LIVE
65,FAIL
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,FAIL
74,EXC
75,FAIL
76,FAIL
77,EXC
78,UNCOV
79,UNCOV
80,UNCOV
81,UNCOV
82,UNCOV
83,UNCOV
84,UNCOV
85,UNCOV
86,UNCOV
87,UNCOV
