MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,FAIL
3,EXC
4,FAIL
5,LIVE
6,UNCOV
7,UNCOV
8,UNCOV
9,UNCOV
10,UNCOV
11,UNCOV
12,UNCOV
13,UNCOV
14,UNCOV
15,UNCOV
16,UNCOV
17,UNCOV
18,UNCOV
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,EXC
24,UNCOV
25,UNCOV
26,UNCOV
27,UNCOV
28,EXC
29,LIVE
30,LIVE
31,EXC
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,LIVE
37,EXC
38,FAIL
39,LIVE
40,FAIL
41,LIVE
42,FAIL
43,LIVE
44,LIVE
45,FAIL
46,LIVE
47,LIVE
48,LIVE
49,LIVE
50,FAIL
51,EXC
52,FAIL
53,EXC
54,EXC
55,EXC
56,FAIL
57,EXC
58,FAIL
59,EXC
60,TIME
61,FAIL
62,LIVE
63,EXC
64,LIVE
65,LIVE
66,EXC
67,EXC
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,UNCOV
74,UNCOV
75,UNCOV
76,UNCOV
77,UNCOV
78,UNCOV
79,UNCOV
80,UNCOV
81,UNCOV
82,UNCOV
83,UNCOV
84,UNCOV
85,UNCOV
86,LIVE
87,LIVE
88,EXC
89,LIVE
90,UNCOV
91,LIVE
92,LIVE
93,UNCOV
94,LIVE
95,LIVE
96,LIVE
97,LIVE
98,UNCOV
99,UNCOV
100,EXC
101,EXC
102,EXC
103,FAIL
104,EXC
105,LIVE
106,EXC
107,LIVE
108,LIVE
109,LIVE
110,LIVE
111,LIVE
112,LIVE
113,LIVE
114,FAIL
115,LIVE
116,EXC
117,EXC
118,EXC
119,LIVE
120,LIVE
121,LIVE
122,LIVE
123,LIVE
124,LIVE
125,LIVE
126,UNCOV
127,UNCOV
128,LIVE
129,UNCOV
130,UNCOV
131,LIVE
132,LIVE
133,EXC
134,EXC
135,UNCOV
136,UNCOV
137,UNCOV
138,UNCOV
139,UNCOV
140,UNCOV
141,UNCOV
142,UNCOV
143,UNCOV
144,LIVE
145,LIVE
146,LIVE
147,LIVE
148,EXC
149,EXC
150,LIVE
151,LIVE
152,EXC
153,LIVE
154,LIVE
155,LIVE
156,FAIL
157,EXC
158,LIVE
159,LIVE
160,FAIL
161,FAIL
162,LIVE
163,UNCOV
164,LIVE
165,LIVE
166,UNCOV
167,LIVE
168,LIVE
169,LIVE
170,LIVE
171,UNCOV
172,UNCOV
173,EXC
174,EXC
175,LIVE
176,FAIL
177,UNCOV
178,UNCOV
179,UNCOV
180,LIVE
181,LIVE
182,EXC
183,LIVE
184,UNCOV
185,LIVE
186,LIVE
187,UNCOV
188,LIVE
189,LIVE
190,LIVE
191,LIVE
192,UNCOV
193,UNCOV
194,EXC
195,EXC
196,LIVE
197,FAIL
198,UNCOV
199,UNCOV
200,UNCOV
201,LIVE
202,LIVE
203,LIVE
204,LIVE
205,LIVE
206,LIVE
207,LIVE
208,LIVE
209,LIVE
210,LIVE
211,EXC
212,LIVE
213,UNCOV
214,LIVE
215,UNCOV
216,UNCOV
217,FAIL
218,LIVE
219,EXC
220,EXC
221,FAIL
222,LIVE
223,LIVE
224,EXC
225,LIVE
226,FAIL
227,UNCOV
228,UNCOV
229,UNCOV
230,LIVE
231,LIVE
232,FAIL
233,LIVE
234,EXC
235,EXC
236,LIVE
237,FAIL
238,EXC
239,FAIL
240,LIVE
241,LIVE
242,FAIL
243,LIVE
244,LIVE
245,UNCOV
246,LIVE
247,LIVE
248,LIVE
249,LIVE
250,UNCOV
251,UNCOV
252,EXC
253,EXC
254,LIVE
255,UNCOV
256,UNCOV
257,LIVE
258,UNCOV
259,LIVE
260,LIVE
261,UNCOV
262,LIVE
263,LIVE
264,LIVE
265,LIVE
266,UNCOV
267,UNCOV
268,EXC
269,EXC
270,LIVE
271,LIVE
272,LIVE
273,LIVE
274,LIVE
275,LIVE
276,LIVE
277,LIVE
278,EXC
279,LIVE
280,EXC
281,LIVE
282,LIVE
283,LIVE
284,LIVE
285,EXC
286,LIVE
287,LIVE
288,LIVE
289,LIVE
290,LIVE
291,LIVE
292,UNCOV
293,LIVE
294,UNCOV
295,UNCOV
296,EXC
297,LIVE
298,EXC
299,EXC
300,FAIL
301,FAIL
302,LIVE
303,LIVE
304,FAIL
305,LIVE
306,EXC
307,EXC
308,LIVE
309,FAIL
310,EXC
311,FAIL
312,LIVE
313,LIVE
314,FAIL
315,EXC
316,LIVE
317,UNCOV
318,UNCOV
319,UNCOV
320,UNCOV
321,UNCOV
322,UNCOV
323,UNCOV
324,UNCOV
325,UNCOV
326,UNCOV
327,UNCOV
328,UNCOV
329,UNCOV
330,UNCOV
331,UNCOV
332,UNCOV
333,UNCOV
334,UNCOV
335,UNCOV
336,UNCOV
337,UNCOV
338,UNCOV
339,UNCOV
340,UNCOV
341,UNCOV
342,UNCOV
343,EXC
