MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,LIVE
3,LIVE
4,LIVE
5,LIVE
6,FAIL
7,EXC
8,EXC
9,EXC
10,LIVE
11,EXC
12,FAIL
13,FAIL
14,FAIL
15,EXC
16,LIVE
17,EXC
18,FAIL
19,EXC
20,FAIL
21,FAIL
22,EXC
23,FAIL
24,LIVE
25,EXC
26,FAIL
27,FAIL
28,FAIL
29,FAIL
30,FAIL
31,FAIL
32,EXC
33,LIVE
34,LIVE
35,LIVE
36,EXC
37,FAIL
38,EXC
39,FAIL
40,FAIL
41,EXC
42,FAIL
43,EXC
44,EXC
45,EXC
46,EXC
47,EXC
48,EXC
49,FAIL
50,EXC
51,FAIL
52,FAIL
53,FAIL
54,FAIL
55,FAIL
56,EXC
57,EXC
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,FAIL
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,EXC
76,EXC
77,FAIL
78,FAIL
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,LIVE
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,EXC
89,FAIL
90,EXC
91,EXC
92,EXC
93,FAIL
94,LIVE
95,LIVE
96,EXC
97,LIVE
98,FAIL
99,EXC
100,FAIL
101,FAIL
102,FAIL
103,FAIL
104,LIVE
105,FAIL
106,EXC
107,FAIL
108,FAIL
109,FAIL
110,FAIL
111,FAIL
112,FAIL
113,FAIL
114,FAIL
115,FAIL
116,EXC
117,FAIL
118,FAIL
119,EXC
120,FAIL
121,FAIL
122,LIVE
123,FAIL
124,FAIL
125,LIVE
126,EXC
127,FAIL
128,FAIL
129,FAIL
130,FAIL
131,FAIL
132,FAIL
133,FAIL
134,FAIL
135,FAIL
136,EXC
137,EXC
138,FAIL
139,FAIL
140,FAIL
141,FAIL
142,FAIL
143,FAIL
144,FAIL
145,LIVE
146,LIVE
147,LIVE
148,LIVE
149,LIVE
150,EXC
151,EXC
152,FAIL
153,FAIL
154,EXC
155,EXC
156,EXC
157,EXC
158,EXC
159,EXC
160,LIVE
