MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,EXC
3,EXC
4,LIVE
5,UNCOV
6,LIVE
7,LIVE
8,LIVE
9,LIVE
10,LIVE
11,LIVE
12,LIVE
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,EXC
24,LIVE
25,FAIL
26,FAIL
27,EXC
28,FAIL
29,FAIL
30,LIVE
31,EXC
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,LIVE
37,LIVE
38,LIVE
39,LIVE
40,LIVE
41,LIVE
42,LIVE
43,EXC
44,UNCOV
45,EXC
46,EXC
47,FAIL
48,EXC
49,FAIL
50,FAIL
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,UNCOV
60,UNCOV
61,UNCOV
62,UNCOV
63,UNCOV
64,UNCOV
65,UNCOV
66,EXC
67,LIVE
68,LIVE
69,FAIL
70,LIVE
71,LIVE
72,LIVE
73,LIVE
74,FAIL
75,FAIL
76,LIVE
77,FAIL
78,EXC
79,EXC
80,FAIL
81,FAIL
82,FAIL
83,FAIL
84,LIVE
85,EXC
86,FAIL
87,LIVE
88,EXC
89,FAIL
90,EXC
91,UNCOV
92,UNCOV
93,UNCOV
94,UNCOV
95,UNCOV
96,UNCOV
97,UNCOV
98,UNCOV
99,UNCOV
100,UNCOV
101,UNCOV
102,UNCOV
103,UNCOV
104,UNCOV
105,EXC
106,EXC
107,EXC
108,EXC
109,EXC
110,EXC
111,EXC
112,EXC
113,LIVE
114,FAIL
115,EXC
116,FAIL
117,FAIL
118,FAIL
119,EXC
120,FAIL
121,FAIL
122,LIVE
123,LIVE
124,EXC
125,FAIL
126,LIVE
127,EXC
128,LIVE
129,LIVE
130,LIVE
131,FAIL
132,LIVE
133,FAIL
134,LIVE
135,LIVE
136,FAIL
137,LIVE
138,FAIL
139,EXC
140,FAIL
141,LIVE
142,EXC
143,EXC
144,LIVE
145,LIVE
146,FAIL
147,EXC
148,LIVE
149,EXC
150,FAIL
151,EXC
152,EXC
153,FAIL
154,FAIL
155,EXC
156,FAIL
157,FAIL
158,EXC
159,EXC
160,UNCOV
161,UNCOV
162,UNCOV
163,UNCOV
164,UNCOV
165,UNCOV
166,UNCOV
167,UNCOV
168,UNCOV
169,UNCOV
170,UNCOV
171,UNCOV
172,UNCOV
173,UNCOV
174,UNCOV
175,UNCOV
176,UNCOV
177,UNCOV
178,UNCOV
179,UNCOV
180,UNCOV
181,EXC
182,FAIL
183,LIVE
184,EXC
185,FAIL
186,LIVE
187,LIVE
188,EXC
189,LIVE
190,LIVE
191,LIVE
192,LIVE
193,FAIL
194,UNCOV
195,UNCOV
196,UNCOV
197,UNCOV
198,FAIL
199,LIVE
200,FAIL
201,LIVE
202,LIVE
203,FAIL
204,UNCOV
205,LIVE
206,LIVE
207,FAIL
208,EXC
209,EXC
210,EXC
211,EXC
212,LIVE
213,EXC
214,FAIL
215,FAIL
216,LIVE
217,LIVE
218,LIVE
219,LIVE
220,FAIL
221,FAIL
222,LIVE
223,EXC
224,FAIL
225,EXC
226,EXC
227,FAIL
228,FAIL
229,LIVE
230,EXC
231,LIVE
232,TIME
233,LIVE
234,TIME
235,FAIL
236,EXC
237,FAIL
238,LIVE
239,EXC
240,FAIL
241,EXC
242,LIVE
243,LIVE
244,FAIL
245,EXC
246,EXC
247,EXC
248,EXC
249,LIVE
250,EXC
251,FAIL
252,FAIL
253,EXC
254,FAIL
255,FAIL
256,FAIL
257,LIVE
258,LIVE
259,LIVE
260,LIVE
261,FAIL
262,FAIL
263,FAIL
264,EXC
265,FAIL
266,FAIL
267,EXC
268,LIVE
269,FAIL
270,EXC
271,EXC
272,EXC
273,EXC
274,EXC
275,EXC
276,FAIL
277,FAIL
278,LIVE
279,EXC
280,LIVE
281,TIME
282,LIVE
283,TIME
284,FAIL
285,LIVE
286,FAIL
287,FAIL
288,LIVE
289,FAIL
290,LIVE
291,LIVE
292,EXC
293,LIVE
294,UNCOV
295,UNCOV
296,UNCOV
297,LIVE
298,LIVE
299,FAIL
300,UNCOV
301,UNCOV
302,UNCOV
303,FAIL
304,FAIL
305,FAIL
306,LIVE
307,LIVE
308,LIVE
309,LIVE
310,LIVE
311,LIVE
312,LIVE
313,FAIL
314,FAIL
315,FAIL
316,EXC
317,FAIL
318,EXC
319,LIVE
320,LIVE
321,EXC
322,FAIL
323,EXC
324,EXC
325,EXC
326,EXC
327,FAIL
328,FAIL
329,LIVE
330,LIVE
331,LIVE
332,LIVE
333,EXC
334,LIVE
335,EXC
336,LIVE
337,LIVE
338,LIVE
339,LIVE
340,EXC
341,LIVE
342,LIVE
343,LIVE
344,UNCOV
345,UNCOV
346,UNCOV
347,UNCOV
348,UNCOV
349,UNCOV
350,LIVE
351,LIVE
352,LIVE
353,LIVE
354,LIVE
355,LIVE
356,LIVE
357,LIVE
358,LIVE
359,LIVE
360,LIVE
361,LIVE
362,FAIL
363,FAIL
364,FAIL
365,LIVE
366,LIVE
367,LIVE
368,LIVE
369,EXC
370,LIVE
371,LIVE
372,LIVE
373,EXC
374,LIVE
375,EXC
376,LIVE
377,EXC
378,FAIL
379,EXC
380,LIVE
381,EXC
382,FAIL
383,FAIL
384,EXC
385,FAIL
386,FAIL
387,FAIL
388,LIVE
389,FAIL
390,EXC
391,EXC
392,LIVE
393,LIVE
394,FAIL
395,FAIL
396,LIVE
397,LIVE
398,LIVE
399,LIVE
400,LIVE
401,LIVE
402,LIVE
403,LIVE
404,FAIL
405,FAIL
406,EXC
407,TIME
408,TIME
409,EXC
410,TIME
411,FAIL
412,EXC
413,LIVE
414,FAIL
415,LIVE
416,LIVE
417,FAIL
418,UNCOV
419,UNCOV
420,UNCOV
421,UNCOV
422,UNCOV
423,UNCOV
424,UNCOV
425,UNCOV
426,UNCOV
427,UNCOV
428,UNCOV
429,UNCOV
430,UNCOV
431,UNCOV
432,LIVE
433,LIVE
434,FAIL
435,LIVE
436,LIVE
437,EXC
438,EXC
439,EXC
440,EXC
441,EXC
442,LIVE
443,EXC
444,EXC
445,EXC
446,EXC
447,EXC
448,EXC
449,FAIL
450,EXC
451,FAIL
452,FAIL
453,EXC
454,LIVE
455,FAIL
456,FAIL
457,FAIL
458,FAIL
459,LIVE
460,FAIL
461,FAIL
462,FAIL
463,FAIL
464,FAIL
465,FAIL
466,FAIL
467,FAIL
468,LIVE
469,FAIL
470,FAIL
471,FAIL
472,FAIL
473,FAIL
474,FAIL
475,FAIL
476,FAIL
477,LIVE
478,EXC
479,FAIL
480,FAIL
481,FAIL
482,FAIL
483,FAIL
484,FAIL
485,FAIL
486,LIVE
487,FAIL
488,FAIL
489,FAIL
490,FAIL
491,FAIL
492,FAIL
493,FAIL
494,FAIL
495,LIVE
496,FAIL
497,FAIL
498,FAIL
499,FAIL
500,FAIL
501,FAIL
502,FAIL
503,FAIL
504,LIVE
505,FAIL
506,FAIL
507,FAIL
508,FAIL
509,FAIL
510,FAIL
511,FAIL
512,FAIL
513,LIVE
514,FAIL
515,FAIL
516,FAIL
517,FAIL
518,FAIL
519,FAIL
520,FAIL
521,FAIL
522,LIVE
523,FAIL
524,FAIL
525,FAIL
526,FAIL
527,FAIL
528,FAIL
529,FAIL
530,FAIL
531,LIVE
532,FAIL
533,FAIL
534,FAIL
535,FAIL
536,FAIL
537,FAIL
538,FAIL
539,FAIL
540,LIVE
541,FAIL
542,FAIL
543,FAIL
544,FAIL
