MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,TIME
2,TIME
3,LIVE
4,TIME
5,TIME
6,FAIL
7,LIVE
8,EXC
9,FAIL
10,FAIL
11,TIME
12,UNCOV
13,TIME
14,UNCOV
15,UNCOV
16,UNCOV
17,TIME
18,FAIL
19,UNCOV
20,UNCOV
21,UNCOV
22,UNCOV
23,UNCOV
24,TIME
25,UNCOV
26,UNCOV
27,UNCOV
28,UNCOV
29,FAIL
30,TIME
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,FAIL
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,TIME
42,TIME
43,TIME
44,FAIL
45,EXC
46,FAIL
47,EXC
48,TIME
49,LIVE
50,FAIL
51,TIME
52,LIVE
53,FAIL
54,UNCOV
55,UNCOV
56,UNCOV
57,FAIL
58,EXC
59,FAIL
60,FAIL
61,TIME
62,LIVE
63,LIVE
64,LIVE
65,TIME
66,UNCOV
67,UNCOV
68,EXC
69,FAIL
70,LIVE
71,FAIL
72,FAIL
73,UNCOV
74,LIVE
75,TIME
76,FAIL
77,LIVE
78,EXC
79,TIME
80,UNCOV
81,UNCOV
82,UNCOV
83,UNCOV
84,UNCOV
85,UNCOV
86,UNCOV
87,UNCOV
88,UNCOV
89,UNCOV
90,FAIL
91,LIVE
92,FAIL
93,FAIL
94,FAIL
95,LIVE
96,TIME
97,UNCOV
98,UNCOV
99,FAIL
100,TIME
101,FAIL
102,LIVE
103,UNCOV
104,UNCOV
105,UNCOV
106,UNCOV
107,UNCOV
108,UNCOV
109,UNCOV
110,UNCOV
111,FAIL
112,LIVE
113,FAIL
114,FAIL
115,UNCOV
116,UNCOV
117,UNCOV
118,UNCOV
119,FAIL
120,LIVE
121,LIVE
122,TIME
123,LIVE
124,TIME
125,FAIL
126,LIVE
127,FAIL
128,FAIL
129,TIME
130,UNCOV
131,UNCOV
132,EXC
133,TIME
134,EXC
135,LIVE
136,LIVE
137,FAIL
138,LIVE
139,LIVE
140,UNCOV
141,UNCOV
142,FAIL
143,FAIL
144,UNCOV
145,UNCOV
146,UNCOV
147,UNCOV
148,UNCOV
149,EXC
150,FAIL
151,LIVE
152,LIVE
153,LIVE
154,LIVE
155,TIME
156,FAIL
157,LIVE
158,FAIL
159,FAIL
160,TIME
161,UNCOV
162,UNCOV
163,EXC
164,TIME
165,EXC
166,LIVE
167,LIVE
168,FAIL
169,LIVE
170,LIVE
171,UNCOV
172,UNCOV
173,FAIL
174,FAIL
175,UNCOV
176,UNCOV
177,TIME
178,LIVE
179,TIME
180,LIVE
181,LIVE
182,LIVE
183,TIME
184,TIME
185,LIVE
186,LIVE
187,LIVE
188,TIME
189,UNCOV
190,LIVE
191,LIVE
192,UNCOV
193,UNCOV
194,LIVE
195,TIME
196,TIME
197,UNCOV
198,UNCOV
199,UNCOV
200,LIVE
201,LIVE
202,LIVE
203,UNCOV
204,UNCOV
205,LIVE
206,EXC
207,UNCOV
208,UNCOV
209,UNCOV
210,UNCOV
211,LIVE
212,LIVE
213,LIVE
214,LIVE
215,UNCOV
216,UNCOV
217,LIVE
218,UNCOV
219,LIVE
220,EXC
221,UNCOV
222,UNCOV
223,UNCOV
224,LIVE
225,LIVE
226,LIVE
227,LIVE
228,LIVE
229,LIVE
230,LIVE
231,TIME
232,LIVE
233,LIVE
234,LIVE
235,TIME
236,LIVE
237,TIME
238,LIVE
239,LIVE
240,LIVE
241,LIVE
242,EXC
243,LIVE
244,TIME
245,UNCOV
246,UNCOV
247,LIVE
248,EXC
249,UNCOV
250,UNCOV
251,UNCOV
252,LIVE
253,LIVE
254,LIVE
255,LIVE
256,UNCOV
257,UNCOV
258,UNCOV
259,UNCOV
260,UNCOV
261,UNCOV
262,TIME
263,LIVE
264,TIME
265,LIVE
266,TIME
267,LIVE
268,LIVE
269,LIVE
270,LIVE
271,UNCOV
272,LIVE
273,LIVE
274,LIVE
275,TIME
276,UNCOV
277,UNCOV
278,UNCOV
279,UNCOV
280,UNCOV
281,UNCOV
282,UNCOV
283,UNCOV
284,UNCOV
285,UNCOV
286,UNCOV
287,UNCOV
288,UNCOV
289,UNCOV
290,UNCOV
291,UNCOV
292,UNCOV
293,UNCOV
294,UNCOV
295,UNCOV
296,UNCOV
297,UNCOV
298,UNCOV
299,UNCOV
300,UNCOV
301,UNCOV
302,UNCOV
303,UNCOV
304,UNCOV
305,UNCOV
306,UNCOV
307,UNCOV
308,UNCOV
309,UNCOV
310,UNCOV
311,UNCOV
312,UNCOV
313,UNCOV
314,UNCOV
315,UNCOV
316,UNCOV
317,UNCOV
318,UNCOV
319,UNCOV
320,UNCOV
321,UNCOV
322,UNCOV
323,UNCOV
324,UNCOV
325,UNCOV
326,FAIL
327,LIVE
328,LIVE
329,UNCOV
330,UNCOV
331,UNCOV
332,UNCOV
333,UNCOV
334,UNCOV
335,LIVE
336,LIVE
337,FAIL
338,FAIL
339,FAIL
340,FAIL
341,TIME
342,FAIL
343,FAIL
344,UNCOV
345,FAIL
346,FAIL
347,FAIL
348,UNCOV
349,UNCOV
350,UNCOV
351,UNCOV
352,UNCOV
353,UNCOV
354,LIVE
355,FAIL
356,UNCOV
357,UNCOV
358,UNCOV
359,UNCOV
360,UNCOV
361,UNCOV
362,UNCOV
363,UNCOV
364,UNCOV
365,UNCOV
366,UNCOV
367,FAIL
368,FAIL
369,TIME
370,FAIL
371,UNCOV
372,UNCOV
373,FAIL
374,UNCOV
375,UNCOV
376,UNCOV
377,UNCOV
378,UNCOV
379,UNCOV
380,UNCOV
381,UNCOV
382,UNCOV
383,UNCOV
384,UNCOV
385,FAIL
386,TIME
387,FAIL
388,LIVE
389,LIVE
390,FAIL
391,FAIL
392,EXC
393,LIVE
394,EXC
395,FAIL
396,LIVE
397,UNCOV
398,UNCOV
399,UNCOV
400,UNCOV
401,LIVE
402,LIVE
403,LIVE
404,FAIL
405,FAIL
406,FAIL
407,FAIL
408,EXC
409,FAIL
410,FAIL
411,UNCOV
412,UNCOV
413,UNCOV
414,UNCOV
415,FAIL
416,LIVE
417,LIVE
418,FAIL
419,FAIL
420,FAIL
421,UNCOV
422,UNCOV
423,UNCOV
424,UNCOV
425,FAIL
426,FAIL
427,UNCOV
428,UNCOV
429,UNCOV
430,UNCOV
431,LIVE
432,LIVE
433,LIVE
434,LIVE
435,FAIL
436,FAIL
437,UNCOV
438,UNCOV
439,LIVE
440,LIVE
441,TIME
442,FAIL
443,FAIL
444,FAIL
445,FAIL
446,UNCOV
447,UNCOV
448,UNCOV
449,UNCOV
450,LIVE
451,FAIL
452,LIVE
453,TIME
454,FAIL
455,FAIL
456,EXC
457,FAIL
458,FAIL
459,FAIL
460,FAIL
461,UNCOV
462,UNCOV
463,UNCOV
464,UNCOV
465,UNCOV
466,UNCOV
467,UNCOV
468,UNCOV
469,UNCOV
470,UNCOV
471,UNCOV
472,UNCOV
473,UNCOV
474,UNCOV
475,UNCOV
476,FAIL
477,LIVE
478,UNCOV
479,UNCOV
480,UNCOV
481,UNCOV
482,UNCOV
483,UNCOV
484,UNCOV
485,UNCOV
486,UNCOV
487,UNCOV
488,UNCOV
489,UNCOV
490,TIME
491,UNCOV
492,UNCOV
493,UNCOV
494,UNCOV
495,UNCOV
496,UNCOV
497,TIME
498,TIME
499,UNCOV
500,UNCOV
501,UNCOV
502,UNCOV
503,UNCOV
504,UNCOV
505,LIVE
506,LIVE
507,FAIL
508,FAIL
509,UNCOV
510,UNCOV
511,UNCOV
512,UNCOV
513,UNCOV
514,UNCOV
515,UNCOV
516,UNCOV
517,UNCOV
518,UNCOV
519,UNCOV
520,UNCOV
521,UNCOV
522,UNCOV
523,UNCOV
524,UNCOV
525,UNCOV
526,UNCOV
527,UNCOV
528,UNCOV
529,UNCOV
530,UNCOV
531,UNCOV
532,UNCOV
533,UNCOV
534,FAIL
535,UNCOV
536,UNCOV
537,UNCOV
538,UNCOV
539,UNCOV
540,UNCOV
541,UNCOV
542,UNCOV
543,LIVE
544,LIVE
545,EXC
546,TIME
547,UNCOV
548,UNCOV
549,UNCOV
550,UNCOV
551,UNCOV
552,UNCOV
553,UNCOV
554,UNCOV
555,UNCOV
556,UNCOV
557,UNCOV
558,UNCOV
559,LIVE
560,TIME
561,EXC
562,FAIL
563,FAIL
564,LIVE
565,UNCOV
566,UNCOV
