MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,LIVE
3,EXC
4,LIVE
5,LIVE
6,LIVE
7,LIVE
8,FAIL
9,LIVE
10,LIVE
11,FAIL
12,FAIL
13,LIVE
14,FAIL
15,EXC
16,LIVE
17,EXC
18,FAIL
19,FAIL
20,FAIL
21,FAIL
22,FAIL
23,FAIL
24,LIVE
25,LIVE
26,FAIL
27,LIVE
28,FAIL
29,LIVE
30,FAIL
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,LIVE
37,LIVE
38,FAIL
39,LIVE
40,FAIL
41,FAIL
42,UNCOV
43,UNCOV
44,UNCOV
45,LIVE
46,FAIL
47,FAIL
48,UNCOV
49,LIVE
50,FAIL
51,FAIL
52,UNCOV
53,LIVE
54,FAIL
55,UNCOV
56,FAIL
57,FAIL
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,FAIL
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,LIVE
73,FAIL
74,FAIL
75,LIVE
76,FAIL
77,LIVE
78,LIVE
79,LIVE
80,LIVE
81,LIVE
82,LIVE
83,LIVE
84,LIVE
85,LIVE
86,LIVE
87,EXC
88,EXC
89,EXC
90,EXC
91,LIVE
92,FAIL
93,LIVE
94,EXC
95,EXC
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,FAIL
101,FAIL
102,FAIL
