MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,EXC
3,EXC
4,EXC
5,EXC
6,LIVE
7,EXC
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,LIVE
18,FAIL
19,FAIL
20,FAIL
21,FAIL
22,FAIL
23,FAIL
24,FAIL
25,EXC
26,FAIL
27,EXC
28,LIVE
29,FAIL
30,EXC
31,UNCOV
32,UNCOV
33,EXC
34,EXC
35,EXC
36,EXC
37,EXC
38,FAIL
39,EXC
40,EXC
41,EXC
42,EXC
43,FAIL
44,EXC
45,EXC
46,EXC
47,EXC
48,EXC
49,EXC
50,EXC
51,EXC
52,EXC
53,EXC
54,EXC
55,EXC
56,EXC
57,EXC
58,EXC
59,LIVE
60,LIVE
61,LIVE
62,LIVE
63,LIVE
64,LIVE
65,LIVE
