MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,FAIL
3,LIVE
4,FAIL
5,LIVE
6,LIVE
7,FAIL
8,FAIL
9,LIVE
10,LIVE
11,FAIL
12,LIVE
13,FAIL
14,FAIL
15,FAIL
16,LIVE
17,LIVE
18,LIVE
19,FAIL
20,LIVE
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,EXC
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,UNCOV
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,UNCOV
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,UNCOV
42,UNCOV
43,UNCOV
44,UNCOV
45,LIVE
46,LIVE
47,LIVE
48,UNCOV
49,EXC
50,EXC
51,EXC
52,EXC
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,FAIL
59,FAIL
60,UNCOV
61,UNCOV
62,UNCOV
63,UNCOV
64,UNCOV
65,UNCOV
66,EXC
67,LIVE
68,EXC
69,EXC
70,LIVE
71,EXC
72,EXC
73,LIVE
74,EXC
75,EXC
76,EXC
77,LIVE
78,FAIL
79,LIVE
80,EXC
81,EXC
82,EXC
83,FAIL
