MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,UNCOV
4,UNCOV
5,UNCOV
6,UNCOV
7,LIVE
8,LIVE
9,UNCOV
10,UNCOV
11,UNCOV
12,LIVE
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,LIVE
26,FAIL
27,LIVE
28,LIVE
29,LIVE
30,LIVE
31,EXC
32,LIVE
33,FAIL
34,LIVE
35,LIVE
36,FAIL
37,EXC
38,LIVE
39,LIVE
40,UNCOV
41,UNCOV
42,EXC
43,LIVE
44,LIVE
45,EXC
46,EXC
47,EXC
48,EXC
49,EXC
50,LIVE
51,EXC
52,LIVE
53,EXC
54,UNCOV
55,LIVE
56,LIVE
57,LIVE
58,EXC
59,EXC
60,EXC
61,LIVE
62,LIVE
63,LIVE
64,LIVE
65,LIVE
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,LIVE
71,LIVE
72,LIVE
73,EXC
74,EXC
75,LIVE
76,LIVE
77,UNCOV
78,LIVE
79,LIVE
80,EXC
81,LIVE
82,EXC
83,FAIL
84,EXC
85,EXC
86,LIVE
87,FAIL
88,EXC
89,LIVE
90,LIVE
91,EXC
92,FAIL
93,EXC
94,LIVE
95,FAIL
96,LIVE
97,FAIL
98,FAIL
99,FAIL
100,LIVE
101,FAIL
102,EXC
103,EXC
104,FAIL
105,FAIL
106,LIVE
107,FAIL
108,FAIL
109,EXC
110,LIVE
111,EXC
112,EXC
