MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,UNCOV
4,UNCOV
5,UNCOV
6,UNCOV
7,UNCOV
8,LIVE
9,LIVE
10,LIVE
11,LIVE
12,LIVE
13,LIVE
14,LIVE
15,LIVE
16,EXC
17,LIVE
18,LIVE
19,LIVE
20,LIVE
21,EXC
22,LIVE
23,LIVE
24,EXC
25,LIVE
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,LIVE
31,LIVE
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,UNCOV
42,UNCOV
43,UNCOV
44,UNCOV
45,UNCOV
46,UNCOV
47,UNCOV
48,UNCOV
49,UNCOV
50,UNCOV
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,UNCOV
60,UNCOV
61,LIVE
62,EXC
63,EXC
64,LIVE
65,EXC
66,LIVE
67,EXC
68,EXC
69,LIVE
70,LIVE
71,LIVE
72,EXC
73,LIVE
74,LIVE
75,LIVE
76,EXC
77,UNCOV
78,LIVE
79,EXC
80,LIVE
81,LIVE
82,FAIL
83,LIVE
84,LIVE
85,EXC
86,LIVE
87,EXC
88,LIVE
89,EXC
90,LIVE
91,EXC
92,LIVE
93,LIVE
94,EXC
95,LIVE
96,LIVE
97,LIVE
98,LIVE
99,LIVE
100,LIVE
101,EXC
102,LIVE
103,LIVE
104,LIVE
105,LIVE
106,LIVE
107,LIVE
108,LIVE
109,LIVE
110,LIVE
111,LIVE
112,LIVE
113,LIVE
114,LIVE
115,LIVE
116,LIVE
117,LIVE
118,LIVE
119,LIVE
120,LIVE
121,LIVE
