MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,EXC
3,FAIL
4,LIVE
5,FAIL
6,EXC
7,EXC
8,EXC
9,EXC
10,EXC
11,EXC
12,EXC
13,LIVE
14,EXC
15,FAIL
16,FAIL
17,FAIL
18,FAIL
19,FAIL
20,FAIL
21,FAIL
22,EXC
23,FAIL
24,EXC
25,EXC
26,EXC
27,EXC
28,EXC
29,LIVE
30,LIVE
31,LIVE
32,FAIL
33,LIVE
34,FAIL
35,FAIL
36,EXC
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,FAIL
42,EXC
43,FAIL
44,FAIL
45,FAIL
46,TIME
47,EXC
48,EXC
49,LIVE
50,FAIL
51,EXC
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,FAIL
60,FAIL
61,LIVE
62,FAIL
63,EXC
64,FAIL
65,LIVE
66,LIVE
67,FAIL
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,EXC
73,EXC
74,LIVE
75,EXC
76,FAIL
77,EXC
78,EXC
79,EXC
80,EXC
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,LIVE
89,FAIL
90,LIVE
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,EXC
101,FAIL
102,FAIL
103,FAIL
104,EXC
