MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,LIVE
3,FAIL
4,LIVE
5,FAIL
6,EXC
7,EXC
8,EXC
9,EXC
10,EXC
11,EXC
12,EXC
13,LIVE
14,EXC
15,FAIL
16,FAIL
17,FAIL
18,FAIL
19,FAIL
20,FAIL
21,FAIL
22,EXC
23,FAIL
24,LIVE
25,EXC
26,UNCOV
27,EXC
28,EXC
29,LIVE
30,LIVE
31,LIVE
32,EXC
33,LIVE
34,EXC
35,LIVE
36,EXC
37,FAIL
38,EXC
39,LIVE
40,FAIL
41,UNCOV
42,EXC
43,LIVE
44,LIVE
45,FAIL
46,UNCOV
47,UNCOV
48,UNCOV
49,UNCOV
50,UNCOV
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,UNCOV
60,UNCOV
61,UNCOV
62,UNCOV
63,LIVE
64,LIVE
65,LIVE
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,EXC
71,EXC
72,EXC
73,LIVE
74,EXC
75,EXC
76,EXC
77,EXC
78,EXC
79,EXC
80,LIVE
81,LIVE
82,LIVE
83,LIVE
84,LIVE
85,LIVE
86,FAIL
87,LIVE
88,LIVE
89,LIVE
90,FAIL
91,LIVE
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,EXC
100,LIVE
101,FAIL
102,UNCOV
103,EXC
