MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,LIVE
3,FAIL
4,FAIL
5,EXC
6,LIVE
7,FAIL
8,EXC
9,EXC
10,LIVE
11,LIVE
12,EXC
13,UNCOV
14,UNCOV
15,FAIL
16,LIVE
17,UNCOV
18,FAIL
19,EXC
20,EXC
21,LIVE
22,LIVE
23,EXC
24,UNCOV
25,UNCOV
26,UNCOV
27,UNCOV
28,UNCOV
29,UNCOV
30,UNCOV
31,LIVE
32,EXC
33,UNCOV
34,EXC
35,EXC
36,LIVE
37,LIVE
38,LIVE
39,EXC
40,LIVE
41,LIVE
42,LIVE
43,LIVE
44,EXC
45,FAIL
46,FAIL
47,LIVE
48,FAIL
49,UNCOV
50,EXC
51,LIVE
52,LIVE
53,FAIL
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,FAIL
60,LIVE
61,LIVE
62,LIVE
63,UNCOV
64,UNCOV
65,FAIL
66,EXC
67,EXC
68,LIVE
69,EXC
70,FAIL
71,EXC
72,LIVE
73,EXC
74,LIVE
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,FAIL
81,LIVE
82,LIVE
83,LIVE
84,FAIL
85,LIVE
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,EXC
94,UNCOV
95,UNCOV
96,UNCOV
97,UNCOV
