MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,FAIL
3,LIVE
4,FAIL
5,EXC
6,FAIL
7,FAIL
8,LIVE
9,FAIL
10,FAIL
11,EXC
12,EXC
13,LIVE
14,FAIL
15,EXC
16,LIVE
17,FAIL
18,EXC
19,LIVE
20,FAIL
21,LIVE
22,LIVE
23,EXC
24,FAIL
25,LIVE
26,FAIL
27,LIVE
28,FAIL
29,EXC
30,FAIL
31,FAIL
32,EXC
33,EXC
34,LIVE
35,EXC
36,EXC
37,LIVE
38,LIVE
39,LIVE
40,EXC
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,LIVE
46,FAIL
47,EXC
48,FAIL
49,EXC
50,FAIL
51,FAIL
52,EXC
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,LIVE
59,LIVE
60,FAIL
61,FAIL
62,FAIL
63,LIVE
64,FAIL
65,FAIL
66,FAIL
67,FAIL
68,EXC
69,LIVE
70,LIVE
71,FAIL
72,LIVE
73,EXC
74,FAIL
75,EXC
76,FAIL
77,EXC
78,LIVE
79,EXC
80,EXC
81,EXC
82,EXC
83,FAIL
84,LIVE
85,LIVE
86,FAIL
87,EXC
88,EXC
89,EXC
90,EXC
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,EXC
96,EXC
97,FAIL
98,FAIL
99,LIVE
100,LIVE
101,LIVE
102,FAIL
103,LIVE
104,FAIL
105,EXC
106,LIVE
107,FAIL
108,LIVE
109,EXC
110,LIVE
111,EXC
112,EXC
113,LIVE
114,EXC
115,LIVE
116,EXC
117,LIVE
118,LIVE
119,EXC
120,EXC
121,LIVE
122,LIVE
123,EXC
124,EXC
125,EXC
126,EXC
127,FAIL
128,EXC
129,EXC
130,EXC
131,EXC
132,EXC
133,EXC
134,EXC
135,FAIL
136,EXC
137,FAIL
138,EXC
139,LIVE
140,EXC
141,EXC
142,EXC
143,LIVE
144,LIVE
145,EXC
146,FAIL
147,FAIL
148,FAIL
149,FAIL
150,EXC
151,EXC
152,EXC
153,FAIL
154,EXC
155,FAIL
156,LIVE
157,LIVE
158,EXC
159,LIVE
160,LIVE
161,EXC
162,LIVE
163,FAIL
164,EXC
165,LIVE
166,FAIL
167,LIVE
168,FAIL
169,EXC
170,LIVE
171,FAIL
172,EXC
173,EXC
174,LIVE
175,FAIL
176,EXC
177,FAIL
178,FAIL
179,LIVE
180,FAIL
181,EXC
182,LIVE
183,FAIL
184,LIVE
185,FAIL
186,FAIL
187,EXC
188,LIVE
189,FAIL
190,LIVE
191,EXC
192,EXC
193,FAIL
194,EXC
195,LIVE
196,LIVE
197,EXC
198,LIVE
199,LIVE
200,EXC
201,LIVE
202,FAIL
203,EXC
204,FAIL
205,LIVE
206,LIVE
207,LIVE
208,LIVE
209,FAIL
210,EXC
211,FAIL
212,LIVE
213,LIVE
214,LIVE
215,LIVE
216,LIVE
217,LIVE
218,LIVE
219,LIVE
220,LIVE
221,EXC
222,EXC
223,LIVE
224,LIVE
225,LIVE
226,LIVE
