MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,FAIL
3,LIVE
4,LIVE
5,UNCOV
6,UNCOV
7,UNCOV
8,UNCOV
9,UNCOV
10,UNCOV
11,UNCOV
12,UNCOV
13,UNCOV
14,UNCOV
15,UNCOV
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,EXC
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,EXC
26,LIVE
27,LIVE
28,LIVE
29,EXC
30,LIVE
31,EXC
32,EXC
33,EXC
34,LIVE
35,EXC
36,LIVE
37,FAIL
38,LIVE
39,EXC
40,FAIL
41,EXC
42,EXC
43,LIVE
44,EXC
45,LIVE
46,EXC
47,FAIL
48,LIVE
49,LIVE
50,LIVE
51,LIVE
52,EXC
53,EXC
54,FAIL
55,EXC
56,FAIL
57,LIVE
58,EXC
59,EXC
60,FAIL
61,FAIL
62,EXC
63,LIVE
64,FAIL
65,UNCOV
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,UNCOV
74,UNCOV
75,UNCOV
76,UNCOV
77,UNCOV
78,UNCOV
79,UNCOV
80,UNCOV
81,UNCOV
82,UNCOV
83,UNCOV
84,UNCOV
85,UNCOV
86,UNCOV
87,UNCOV
88,UNCOV
89,UNCOV
90,UNCOV
91,UNCOV
92,UNCOV
93,UNCOV
94,UNCOV
95,UNCOV
96,UNCOV
97,UNCOV
98,UNCOV
99,UNCOV
100,UNCOV
101,UNCOV
102,FAIL
103,EXC
104,FAIL
105,LIVE
106,LIVE
107,LIVE
108,LIVE
109,LIVE
110,EXC
111,LIVE
112,UNCOV
113,UNCOV
114,EXC
115,FAIL
116,EXC
117,EXC
118,LIVE
119,EXC
120,EXC
121,LIVE
122,LIVE
123,FAIL
124,EXC
125,EXC
126,FAIL
127,EXC
128,TIME
129,TIME
130,TIME
131,LIVE
132,EXC
133,LIVE
134,EXC
135,FAIL
136,LIVE
137,LIVE
138,FAIL
139,LIVE
140,TIME
141,EXC
142,LIVE
143,FAIL
144,FAIL
145,EXC
146,LIVE
147,LIVE
148,EXC
149,EXC
150,EXC
151,EXC
152,EXC
153,LIVE
154,LIVE
155,EXC
156,UNCOV
157,UNCOV
158,UNCOV
159,UNCOV
160,FAIL
161,EXC
162,FAIL
163,EXC
164,EXC
165,FAIL
166,FAIL
167,EXC
168,FAIL
169,FAIL
170,EXC
171,FAIL
172,FAIL
173,FAIL
174,EXC
175,EXC
176,EXC
177,LIVE
178,EXC
179,EXC
180,FAIL
181,EXC
182,TIME
183,TIME
184,LIVE
185,LIVE
186,TIME
187,FAIL
188,FAIL
189,FAIL
190,LIVE
191,FAIL
192,UNCOV
193,LIVE
194,EXC
195,UNCOV
196,LIVE
197,FAIL
198,UNCOV
199,LIVE
200,EXC
201,UNCOV
202,LIVE
203,FAIL
204,UNCOV
205,FAIL
206,LIVE
207,FAIL
208,LIVE
209,LIVE
210,UNCOV
211,UNCOV
212,UNCOV
213,EXC
214,EXC
215,LIVE
216,EXC
217,EXC
218,EXC
219,TIME
220,EXC
221,TIME
222,FAIL
223,EXC
224,EXC
225,LIVE
226,EXC
227,EXC
228,EXC
229,EXC
230,EXC
231,EXC
232,EXC
233,EXC
234,LIVE
235,LIVE
236,FAIL
237,EXC
238,FAIL
239,LIVE
240,LIVE
241,EXC
242,UNCOV
243,EXC
244,EXC
245,EXC
246,EXC
247,EXC
248,EXC
249,FAIL
250,FAIL
251,EXC
252,EXC
253,LIVE
254,TIME
255,EXC
256,TIME
257,EXC
258,TIME
259,LIVE
260,LIVE
261,EXC
262,LIVE
263,EXC
264,FAIL
265,EXC
266,FAIL
267,EXC
268,LIVE
269,LIVE
270,EXC
271,EXC
272,EXC
273,EXC
274,FAIL
275,EXC
276,EXC
277,EXC
278,FAIL
279,LIVE
280,EXC
281,EXC
282,LIVE
283,EXC
284,EXC
285,LIVE
286,EXC
287,UNCOV
288,UNCOV
289,UNCOV
290,LIVE
291,LIVE
292,LIVE
293,LIVE
294,LIVE
295,LIVE
296,LIVE
297,FAIL
298,FAIL
299,LIVE
300,LIVE
301,LIVE
302,UNCOV
303,LIVE
304,LIVE
305,LIVE
306,LIVE
307,FAIL
308,LIVE
309,LIVE
310,LIVE
311,LIVE
312,FAIL
313,LIVE
314,LIVE
315,LIVE
316,UNCOV
317,FAIL
