MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,FAIL
4,LIVE
5,FAIL
6,EXC
7,EXC
8,FAIL
9,EXC
10,EXC
11,EXC
12,EXC
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,FAIL
18,FAIL
19,LIVE
20,FAIL
21,UNCOV
22,UNCOV
23,FAIL
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,FAIL
29,FAIL
30,LIVE
31,LIVE
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,LIVE
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,EXC
47,LIVE
48,FAIL
49,FAIL
50,FAIL
51,EXC
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,EXC
58,LIVE
59,EXC
60,LIVE
61,FAIL
62,LIVE
63,FAIL
64,FAIL
65,FAIL
66,LIVE
67,LIVE
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,EXC
73,EXC
74,FAIL
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,LIVE
81,LIVE
82,TIME
83,EXC
84,FAIL
85,EXC
86,EXC
87,FAIL
88,EXC
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,EXC
94,EXC
95,EXC
96,EXC
97,FAIL
98,LIVE
99,FAIL
100,EXC
101,FAIL
102,LIVE
103,FAIL
104,FAIL
105,EXC
106,FAIL
107,EXC
108,FAIL
