MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,UNCOV
2,UNCOV
3,UNCOV
4,UNCOV
5,UNCOV
6,UNCOV
7,UNCOV
8,UNCOV
9,LIVE
10,UNCOV
11,FAIL
12,FAIL
13,FAIL
14,UNCOV
15,UNCOV
16,UNCOV
17,UNCOV
18,UNCOV
19,UNCOV
20,FAIL
21,FAIL
22,UNCOV
23,UNCOV
24,LIVE
25,LIVE
26,LIVE
27,EXC
28,LIVE
29,LIVE
30,LIVE
31,LIVE
32,EXC
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,EXC
38,LIVE
39,FAIL
40,FAIL
41,FAIL
42,EXC
43,FAIL
44,FAIL
45,EXC
46,FAIL
47,FAIL
48,EXC
49,LIVE
50,FAIL
51,FAIL
52,FAIL
53,EXC
54,FAIL
55,FAIL
56,EXC
57,FAIL
58,FAIL
59,EXC
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,FAIL
65,FAIL
66,LIVE
67,FAIL
68,LIVE
69,LIVE
70,LIVE
71,LIVE
72,LIVE
73,LIVE
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,LIVE
79,FAIL
80,TIME
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,LIVE
95,FAIL
96,FAIL
97,UNCOV
98,FAIL
99,FAIL
100,FAIL
101,LIVE
102,LIVE
103,LIVE
104,LIVE
105,LIVE
106,LIVE
107,EXC
108,LIVE
109,LIVE
110,EXC
111,FAIL
112,FAIL
113,FAIL
114,FAIL
115,EXC
116,FAIL
117,FAIL
118,FAIL
119,LIVE
120,LIVE
121,LIVE
122,LIVE
123,EXC
124,FAIL
125,FAIL
126,FAIL
127,FAIL
128,FAIL
129,FAIL
130,FAIL
131,FAIL
132,FAIL
133,LIVE
134,FAIL
135,UNCOV
136,EXC
137,FAIL
138,LIVE
139,FAIL
140,FAIL
141,EXC
142,EXC
143,LIVE
144,LIVE
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,FAIL
150,FAIL
151,FAIL
152,FAIL
153,FAIL
154,FAIL
155,FAIL
156,LIVE
157,FAIL
158,FAIL
159,FAIL
160,FAIL
161,FAIL
162,FAIL
163,LIVE
164,EXC
165,EXC
166,LIVE
167,FAIL
168,EXC
169,FAIL
170,FAIL
171,EXC
172,FAIL
173,TIME
174,LIVE
175,LIVE
176,EXC
177,EXC
178,EXC
179,LIVE
180,FAIL
181,EXC
182,FAIL
183,FAIL
184,EXC
185,FAIL
186,TIME
187,TIME
188,FAIL
189,LIVE
190,TIME
191,LIVE
192,FAIL
193,LIVE
194,LIVE
195,FAIL
196,LIVE
197,TIME
198,TIME
199,TIME
200,LIVE
201,LIVE
202,TIME
203,UNCOV
204,UNCOV
205,UNCOV
206,LIVE
207,LIVE
208,LIVE
209,TIME
210,TIME
211,LIVE
212,FAIL
213,TIME
214,LIVE
215,TIME
216,TIME
217,LIVE
218,TIME
219,LIVE
220,EXC
221,EXC
222,EXC
223,EXC
224,EXC
225,LIVE
226,FAIL
227,TIME
228,TIME
229,TIME
230,EXC
231,EXC
232,EXC
233,EXC
234,FAIL
235,LIVE
236,EXC
237,FAIL
238,LIVE
239,EXC
240,FAIL
241,EXC
242,FAIL
243,LIVE
244,LIVE
245,FAIL
246,LIVE
247,FAIL
248,LIVE
249,LIVE
250,FAIL
251,LIVE
252,TIME
253,TIME
254,LIVE
255,EXC
256,LIVE
257,LIVE
258,EXC
259,LIVE
260,EXC
261,LIVE
262,FAIL
263,LIVE
264,FAIL
265,LIVE
266,LIVE
267,FAIL
268,LIVE
269,FAIL
270,LIVE
271,LIVE
272,FAIL
273,LIVE
274,FAIL
275,LIVE
276,LIVE
277,FAIL
278,LIVE
279,TIME
280,FAIL
281,LIVE
282,LIVE
283,UNCOV
284,UNCOV
285,FAIL
286,FAIL
287,LIVE
288,FAIL
289,FAIL
290,FAIL
291,LIVE
292,FAIL
293,LIVE
294,FAIL
295,LIVE
296,LIVE
297,LIVE
298,LIVE
299,FAIL
300,FAIL
301,EXC
302,LIVE
303,EXC
304,FAIL
305,EXC
306,EXC
307,FAIL
308,EXC
309,EXC
310,EXC
311,EXC
312,FAIL
313,FAIL
314,EXC
315,TIME
316,FAIL
317,EXC
