MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,FAIL
3,TIME
4,TIME
5,TIME
6,TIME
7,TIME
8,TIME
9,TIME
10,FAIL
11,LIVE
12,LIVE
13,EXC
14,EXC
15,FAIL
16,FAIL
17,TIME
18,TIME
19,LIVE
20,TIME
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,EXC
26,UNCOV
27,EXC
28,EXC
29,LIVE
30,FAIL
31,EXC
32,FAIL
33,LIVE
34,FAIL
35,LIVE
36,FAIL
37,EXC
38,EXC
39,EXC
40,FAIL
41,LIVE
42,LIVE
43,LIVE
44,EXC
45,EXC
46,EXC
47,FAIL
48,TIME
49,LIVE
50,EXC
51,EXC
52,EXC
53,LIVE
54,LIVE
55,LIVE
56,EXC
57,EXC
58,LIVE
59,LIVE
60,LIVE
61,EXC
62,LIVE
63,LIVE
64,UNCOV
65,LIVE
66,LIVE
67,UNCOV
68,FAIL
69,EXC
70,LIVE
71,EXC
72,EXC
73,EXC
74,EXC
75,EXC
76,LIVE
77,EXC
78,EXC
79,LIVE
80,LIVE
81,EXC
82,FAIL
83,FAIL
84,LIVE
85,LIVE
86,LIVE
87,UNCOV
88,FAIL
89,LIVE
90,LIVE
91,UNCOV
92,EXC
93,TIME
94,EXC
95,FAIL
96,EXC
97,FAIL
98,FAIL
99,EXC
100,EXC
101,FAIL
102,EXC
103,FAIL
104,FAIL
105,LIVE
106,FAIL
107,LIVE
108,FAIL
109,LIVE
110,FAIL
111,LIVE
112,EXC
113,LIVE
114,FAIL
115,LIVE
116,LIVE
117,LIVE
118,EXC
119,FAIL
120,EXC
121,EXC
122,EXC
123,EXC
124,FAIL
125,EXC
126,EXC
127,EXC
128,FAIL
129,FAIL
130,LIVE
131,EXC
132,EXC
133,EXC
134,EXC
135,EXC
136,EXC
137,EXC
138,EXC
139,LIVE
140,LIVE
141,EXC
142,LIVE
143,EXC
144,EXC
145,LIVE
146,UNCOV
147,UNCOV
148,LIVE
149,EXC
150,LIVE
151,EXC
152,EXC
153,FAIL
154,FAIL
155,FAIL
156,FAIL
157,FAIL
158,EXC
159,LIVE
160,LIVE
161,TIME
162,EXC
163,FAIL
164,EXC
165,LIVE
166,EXC
167,LIVE
168,EXC
169,LIVE
170,EXC
171,EXC
172,EXC
173,EXC
174,EXC
175,EXC
176,FAIL
177,EXC
178,EXC
179,EXC
180,FAIL
181,EXC
182,EXC
183,UNCOV
184,EXC
185,FAIL
186,FAIL
187,EXC
188,EXC
189,EXC
190,EXC
191,EXC
192,LIVE
193,LIVE
194,LIVE
195,UNCOV
196,LIVE
197,UNCOV
198,LIVE
199,LIVE
200,LIVE
201,LIVE
202,FAIL
203,EXC
204,EXC
205,FAIL
206,EXC
207,EXC
208,FAIL
209,LIVE
210,LIVE
211,LIVE
212,LIVE
213,LIVE
214,UNCOV
215,UNCOV
216,EXC
217,LIVE
218,EXC
219,FAIL
220,LIVE
221,EXC
222,EXC
223,EXC
224,EXC
225,EXC
226,EXC
227,EXC
228,EXC
229,EXC
230,LIVE
231,FAIL
232,EXC
233,FAIL
