MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,EXC
3,EXC
4,EXC
5,EXC
6,UNCOV
7,EXC
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,LIVE
16,UNCOV
17,FAIL
18,FAIL
19,FAIL
20,FAIL
21,LIVE
22,EXC
23,LIVE
24,LIVE
25,EXC
26,FAIL
27,FAIL
28,LIVE
29,LIVE
30,FAIL
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,EXC
40,EXC
41,EXC
42,FAIL
43,EXC
44,FAIL
45,FAIL
46,EXC
47,FAIL
48,LIVE
49,FAIL
50,LIVE
51,EXC
52,LIVE
53,EXC
54,FAIL
55,FAIL
56,LIVE
57,EXC
58,EXC
59,FAIL
60,LIVE
61,LIVE
62,LIVE
63,FAIL
64,FAIL
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,EXC
70,FAIL
71,FAIL
72,FAIL
73,TIME
74,UNCOV
75,FAIL
76,FAIL
77,LIVE
78,FAIL
