MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,FAIL
3,LIVE
4,FAIL
5,LIVE
6,FAIL
7,FAIL
8,FAIL
9,EXC
10,LIVE
11,FAIL
12,FAIL
13,FAIL
14,UNCOV
15,UNCOV
16,UNCOV
17,UNCOV
18,LIVE
19,LIVE
20,FAIL
21,FAIL
22,UNCOV
23,UNCOV
24,EXC
25,FAIL
26,FAIL
27,EXC
28,FAIL
29,EXC
30,FAIL
31,EXC
32,EXC
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,EXC
38,LIVE
39,FAIL
40,FAIL
41,FAIL
42,EXC
43,FAIL
44,FAIL
45,EXC
46,FAIL
47,FAIL
48,EXC
49,LIVE
50,FAIL
51,FAIL
52,FAIL
53,EXC
54,FAIL
55,FAIL
56,EXC
57,FAIL
58,FAIL
59,EXC
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,FAIL
65,FAIL
66,LIVE
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,LIVE
79,FAIL
80,TIME
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,FAIL
101,LIVE
102,LIVE
103,LIVE
104,LIVE
105,LIVE
106,LIVE
107,EXC
108,LIVE
109,LIVE
110,EXC
111,FAIL
112,FAIL
113,FAIL
114,FAIL
115,EXC
116,FAIL
117,FAIL
118,FAIL
119,LIVE
120,LIVE
121,FAIL
122,LIVE
123,EXC
124,FAIL
125,FAIL
126,FAIL
127,FAIL
128,FAIL
129,FAIL
130,FAIL
131,FAIL
132,FAIL
133,LIVE
134,FAIL
135,UNCOV
136,EXC
137,FAIL
138,LIVE
139,FAIL
140,FAIL
141,EXC
142,EXC
143,LIVE
144,LIVE
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,FAIL
150,FAIL
151,FAIL
152,FAIL
153,EXC
154,FAIL
155,FAIL
156,LIVE
157,FAIL
158,FAIL
159,FAIL
160,FAIL
161,FAIL
162,FAIL
163,LIVE
164,EXC
165,EXC
166,LIVE
167,FAIL
168,EXC
169,FAIL
170,FAIL
171,EXC
172,FAIL
173,LIVE
174,LIVE
175,EXC
176,TIME
177,LIVE
178,LIVE
179,EXC
180,EXC
181,EXC
182,LIVE
183,FAIL
184,EXC
185,FAIL
186,LIVE
187,LIVE
188,LIVE
189,LIVE
190,LIVE
191,LIVE
192,LIVE
193,LIVE
194,LIVE
195,LIVE
196,FAIL
197,LIVE
198,EXC
199,LIVE
200,FAIL
201,LIVE
202,UNCOV
203,FAIL
204,EXC
205,FAIL
206,TIME
207,TIME
208,FAIL
209,LIVE
210,TIME
211,LIVE
212,FAIL
213,LIVE
214,LIVE
215,FAIL
216,LIVE
217,TIME
218,TIME
219,TIME
220,LIVE
221,LIVE
222,TIME
223,UNCOV
224,UNCOV
225,UNCOV
226,LIVE
227,LIVE
228,LIVE
229,TIME
230,TIME
231,LIVE
232,FAIL
233,TIME
234,LIVE
235,TIME
236,TIME
237,LIVE
238,TIME
239,LIVE
240,EXC
241,EXC
242,EXC
243,EXC
244,EXC
245,EXC
246,FAIL
247,TIME
248,TIME
249,EXC
250,EXC
251,EXC
252,EXC
253,EXC
254,FAIL
255,LIVE
256,EXC
257,FAIL
258,LIVE
259,EXC
260,FAIL
261,EXC
262,FAIL
263,LIVE
264,LIVE
265,FAIL
266,LIVE
267,FAIL
268,LIVE
269,LIVE
270,FAIL
271,LIVE
272,TIME
273,FAIL
274,LIVE
275,EXC
276,LIVE
277,LIVE
278,EXC
279,LIVE
280,EXC
281,LIVE
282,FAIL
283,LIVE
284,FAIL
285,LIVE
286,LIVE
287,FAIL
288,LIVE
289,FAIL
290,LIVE
291,LIVE
292,FAIL
293,LIVE
294,FAIL
295,LIVE
296,LIVE
297,FAIL
298,LIVE
299,TIME
300,FAIL
301,LIVE
302,LIVE
303,UNCOV
304,UNCOV
305,FAIL
306,FAIL
307,LIVE
308,FAIL
309,FAIL
310,FAIL
311,EXC
312,FAIL
313,LIVE
314,FAIL
315,LIVE
316,EXC
317,LIVE
318,EXC
319,FAIL
320,FAIL
321,EXC
322,LIVE
323,EXC
324,FAIL
325,EXC
326,EXC
327,FAIL
328,EXC
329,EXC
330,EXC
331,EXC
332,FAIL
333,FAIL
334,EXC
335,TIME
336,FAIL
337,EXC
