MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,LIVE
4,LIVE
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,EXC
10,LIVE
11,LIVE
12,LIVE
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,LIVE
21,LIVE
22,LIVE
23,LIVE
24,FAIL
25,FAIL
26,EXC
27,EXC
28,LIVE
29,LIVE
30,EXC
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,UNCOV
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,UNCOV
42,UNCOV
43,LIVE
44,FAIL
45,EXC
46,LIVE
47,UNCOV
48,UNCOV
49,UNCOV
50,UNCOV
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,UNCOV
60,UNCOV
61,UNCOV
62,UNCOV
63,UNCOV
64,UNCOV
65,UNCOV
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,UNCOV
74,UNCOV
75,UNCOV
76,UNCOV
77,UNCOV
78,EXC
79,UNCOV
80,UNCOV
81,UNCOV
82,UNCOV
83,LIVE
84,FAIL
85,UNCOV
86,UNCOV
87,UNCOV
88,UNCOV
89,UNCOV
90,LIVE
91,LIVE
92,FAIL
93,EXC
94,FAIL
95,EXC
96,LIVE
97,FAIL
98,LIVE
99,EXC
100,FAIL
101,FAIL
102,LIVE
103,LIVE
104,LIVE
105,FAIL
106,LIVE
107,LIVE
108,LIVE
109,FAIL
110,FAIL
111,EXC
112,FAIL
113,LIVE
114,FAIL
115,FAIL
116,FAIL
117,LIVE
118,LIVE
119,LIVE
120,LIVE
121,FAIL
122,UNCOV
123,UNCOV
124,UNCOV
125,UNCOV
126,EXC
127,LIVE
128,LIVE
129,LIVE
130,UNCOV
131,UNCOV
132,UNCOV
133,UNCOV
134,UNCOV
135,EXC
136,FAIL
137,EXC
138,EXC
139,FAIL
140,LIVE
141,FAIL
142,FAIL
143,FAIL
