MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,FAIL
3,FAIL
4,FAIL
5,EXC
6,FAIL
7,TIME
8,EXC
9,EXC
10,EXC
11,EXC
12,FAIL
13,EXC
14,EXC
15,FAIL
16,EXC
17,FAIL
18,FAIL
19,EXC
20,FAIL
21,FAIL
22,EXC
23,EXC
24,FAIL
25,EXC
26,EXC
27,TIME
28,FAIL
29,EXC
30,EXC
31,EXC
32,EXC
33,EXC
34,FAIL
35,EXC
36,EXC
37,FAIL
38,EXC
39,FAIL
40,FAIL
41,EXC
42,FAIL
43,FAIL
44,EXC
45,EXC
46,FAIL
47,EXC
48,EXC
49,EXC
50,FAIL
51,FAIL
52,EXC
53,EXC
54,EXC
55,EXC
56,FAIL
57,EXC
58,EXC
59,FAIL
60,EXC
61,EXC
62,EXC
63,FAIL
64,EXC
65,EXC
66,FAIL
67,EXC
68,FAIL
69,EXC
70,EXC
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,EXC
76,LIVE
77,FAIL
78,EXC
79,LIVE
80,FAIL
81,FAIL
82,FAIL
83,EXC
84,EXC
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,EXC
91,FAIL
92,EXC
93,EXC
94,EXC
95,EXC
96,EXC
97,EXC
98,FAIL
99,FAIL
100,EXC
101,LIVE
102,FAIL
103,FAIL
104,FAIL
105,LIVE
106,FAIL
107,FAIL
108,FAIL
109,FAIL
110,LIVE
111,LIVE
112,FAIL
113,FAIL
114,FAIL
115,LIVE
116,LIVE
117,FAIL
118,FAIL
119,FAIL
120,LIVE
121,EXC
122,LIVE
123,LIVE
124,FAIL
125,FAIL
126,FAIL
127,EXC
128,EXC
129,EXC
130,EXC
131,EXC
132,EXC
133,EXC
134,EXC
135,FAIL
136,FAIL
137,EXC
138,EXC
139,FAIL
140,FAIL
141,FAIL
142,LIVE
143,LIVE
144,FAIL
145,EXC
146,FAIL
147,LIVE
148,EXC
149,LIVE
150,FAIL
151,FAIL
152,EXC
153,EXC
154,LIVE
155,UNCOV
156,UNCOV
157,UNCOV
158,UNCOV
159,UNCOV
160,EXC
161,LIVE
162,LIVE
163,EXC
164,FAIL
165,LIVE
166,FAIL
167,EXC
168,LIVE
169,EXC
170,LIVE
171,EXC
172,EXC
173,FAIL
174,LIVE
175,EXC
176,FAIL
177,LIVE
178,EXC
179,EXC
180,FAIL
181,EXC
182,EXC
183,FAIL
184,LIVE
185,FAIL
186,FAIL
187,EXC
188,EXC
189,EXC
190,FAIL
191,EXC
192,EXC
193,FAIL
194,LIVE
195,FAIL
196,FAIL
197,EXC
198,LIVE
199,LIVE
200,FAIL
201,UNCOV
202,UNCOV
203,UNCOV
204,LIVE
205,LIVE
206,FAIL
207,LIVE
208,FAIL
209,FAIL
210,FAIL
211,FAIL
212,LIVE
213,LIVE
214,EXC
215,FAIL
216,EXC
217,FAIL
218,EXC
219,FAIL
220,FAIL
221,EXC
222,FAIL
223,FAIL
224,FAIL
225,FAIL
226,LIVE
227,EXC
228,EXC
229,LIVE
230,EXC
231,EXC
232,EXC
233,EXC
234,FAIL
235,FAIL
236,EXC
237,EXC
238,FAIL
239,EXC
240,FAIL
241,FAIL
242,EXC
243,EXC
244,FAIL
245,FAIL
246,LIVE
247,LIVE
248,FAIL
249,LIVE
250,UNCOV
251,UNCOV
252,UNCOV
253,UNCOV
254,UNCOV
255,UNCOV
256,FAIL
257,EXC
258,EXC
259,EXC
260,FAIL
261,EXC
262,EXC
263,FAIL
264,LIVE
265,FAIL
266,LIVE
267,LIVE
268,LIVE
269,LIVE
270,LIVE
271,FAIL
272,UNCOV
