MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,FAIL
4,EXC
5,FAIL
6,LIVE
7,LIVE
8,FAIL
9,LIVE
10,FAIL
11,LIVE
12,LIVE
13,LIVE
14,FAIL
15,LIVE
16,LIVE
17,LIVE
18,FAIL
19,LIVE
20,LIVE
21,EXC
22,FAIL
23,LIVE
24,LIVE
25,UNCOV
26,FAIL
27,FAIL
28,EXC
29,FAIL
30,LIVE
31,LIVE
32,FAIL
33,EXC
34,LIVE
35,LIVE
36,LIVE
37,EXC
38,FAIL
39,LIVE
40,LIVE
41,LIVE
42,LIVE
43,LIVE
44,LIVE
45,LIVE
46,LIVE
47,LIVE
48,LIVE
49,LIVE
50,LIVE
51,LIVE
52,EXC
53,LIVE
54,LIVE
55,LIVE
56,LIVE
57,LIVE
58,LIVE
59,LIVE
60,LIVE
61,LIVE
62,LIVE
63,LIVE
64,LIVE
65,LIVE
66,LIVE
67,LIVE
68,LIVE
69,LIVE
70,EXC
71,LIVE
72,LIVE
73,EXC
74,LIVE
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,LIVE
81,EXC
82,LIVE
83,LIVE
84,EXC
85,LIVE
86,FAIL
87,FAIL
88,LIVE
89,LIVE
90,LIVE
91,LIVE
92,TIME
93,EXC
94,LIVE
95,FAIL
96,FAIL
97,TIME
98,FAIL
99,EXC
100,EXC
101,EXC
102,EXC
103,FAIL
104,LIVE
105,EXC
106,FAIL
107,FAIL
108,FAIL
109,EXC
110,EXC
111,FAIL
112,EXC
113,FAIL
114,FAIL
115,EXC
116,EXC
117,FAIL
118,LIVE
119,EXC
120,EXC
121,EXC
122,LIVE
123,EXC
124,FAIL
125,FAIL
126,LIVE
127,LIVE
128,FAIL
129,LIVE
130,LIVE
131,EXC
132,FAIL
133,FAIL
134,EXC
135,EXC
136,EXC
137,FAIL
138,FAIL
139,FAIL
140,FAIL
141,EXC
142,EXC
143,FAIL
144,FAIL
145,UNCOV
146,LIVE
147,LIVE
148,EXC
149,EXC
150,EXC
151,EXC
152,LIVE
153,FAIL
154,LIVE
155,LIVE
156,FAIL
157,UNCOV
158,FAIL
159,FAIL
160,FAIL
161,FAIL
162,LIVE
163,LIVE
164,FAIL
165,LIVE
166,LIVE
167,FAIL
168,LIVE
169,LIVE
170,LIVE
171,EXC
172,FAIL
173,TIME
174,EXC
175,EXC
176,FAIL
177,LIVE
178,FAIL
179,EXC
180,EXC
181,LIVE
182,EXC
183,LIVE
184,EXC
185,LIVE
186,EXC
187,FAIL
188,FAIL
189,EXC
190,EXC
191,FAIL
192,TIME
193,FAIL
194,TIME
195,EXC
196,EXC
197,EXC
198,EXC
199,FAIL
200,FAIL
201,EXC
202,EXC
203,LIVE
204,EXC
205,EXC
206,FAIL
207,EXC
208,EXC
209,EXC
210,EXC
211,EXC
212,FAIL
213,FAIL
214,FAIL
215,LIVE
216,FAIL
217,FAIL
218,LIVE
219,FAIL
220,FAIL
221,EXC
222,LIVE
223,LIVE
224,FAIL
225,LIVE
226,FAIL
227,FAIL
228,EXC
229,FAIL
230,FAIL
231,FAIL
232,FAIL
233,LIVE
234,FAIL
235,LIVE
236,FAIL
237,EXC
238,EXC
239,EXC
240,FAIL
241,FAIL
242,FAIL
243,FAIL
244,FAIL
245,LIVE
246,FAIL
247,FAIL
248,FAIL
249,FAIL
250,FAIL
251,FAIL
252,FAIL
253,FAIL
254,FAIL
255,FAIL
256,FAIL
257,FAIL
258,FAIL
259,FAIL
260,FAIL
261,FAIL
262,FAIL
263,FAIL
264,FAIL
265,FAIL
266,LIVE
267,LIVE
268,FAIL
269,FAIL
270,FAIL
271,FAIL
272,FAIL
273,FAIL
274,FAIL
275,FAIL
276,FAIL
277,FAIL
278,FAIL
279,FAIL
280,FAIL
281,FAIL
282,FAIL
283,FAIL
284,FAIL
285,EXC
286,FAIL
287,FAIL
288,FAIL
289,FAIL
290,FAIL
291,FAIL
292,FAIL
293,FAIL
294,FAIL
295,FAIL
296,FAIL
297,FAIL
298,FAIL
299,FAIL
300,FAIL
301,FAIL
302,FAIL
303,FAIL
304,FAIL
305,FAIL
306,FAIL
307,FAIL
308,FAIL
309,FAIL
310,FAIL
311,FAIL
312,FAIL
313,EXC
314,FAIL
315,FAIL
316,FAIL
317,FAIL
318,FAIL
319,FAIL
320,FAIL
321,FAIL
322,FAIL
323,LIVE
324,FAIL
325,FAIL
326,FAIL
327,FAIL
328,FAIL
329,FAIL
330,FAIL
331,FAIL
332,LIVE
333,LIVE
334,LIVE
335,LIVE
336,LIVE
337,LIVE
338,FAIL
339,LIVE
