MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,LIVE
4,LIVE
5,LIVE
6,FAIL
7,UNCOV
8,UNCOV
9,LIVE
10,TIME
11,EXC
12,UNCOV
13,UNCOV
14,LIVE
15,EXC
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,FAIL
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,LIVE
26,LIVE
27,LIVE
28,LIVE
29,LIVE
30,UNCOV
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,UNCOV
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,UNCOV
42,UNCOV
43,UNCOV
44,UNCOV
45,UNCOV
46,UNCOV
47,UNCOV
48,UNCOV
49,UNCOV
50,UNCOV
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,UNCOV
60,UNCOV
61,LIVE
62,LIVE
63,LIVE
64,UNCOV
65,UNCOV
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,LIVE
73,UNCOV
74,LIVE
75,FAIL
76,UNCOV
77,UNCOV
78,LIVE
79,LIVE
80,LIVE
81,LIVE
82,TIME
83,TIME
84,LIVE
85,LIVE
86,LIVE
87,UNCOV
88,UNCOV
89,UNCOV
90,UNCOV
91,UNCOV
92,UNCOV
93,UNCOV
94,UNCOV
95,UNCOV
96,UNCOV
97,UNCOV
98,LIVE
99,LIVE
100,LIVE
101,EXC
102,UNCOV
103,UNCOV
104,LIVE
105,LIVE
106,LIVE
107,LIVE
108,LIVE
109,TIME
110,UNCOV
111,UNCOV
112,UNCOV
113,UNCOV
114,LIVE
115,EXC
116,EXC
117,TIME
118,TIME
119,EXC
120,EXC
121,LIVE
122,UNCOV
123,EXC
124,UNCOV
125,EXC
126,EXC
127,UNCOV
