MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,FAIL
4,LIVE
5,FAIL
6,EXC
7,EXC
8,EXC
9,EXC
10,EXC
11,LIVE
12,EXC
13,EXC
14,LIVE
15,EXC
16,FAIL
17,FAIL
18,LIVE
19,FAIL
20,FAIL
21,FAIL
22,EXC
23,EXC
24,EXC
25,LIVE
26,EXC
27,FAIL
28,FAIL
29,FAIL
30,FAIL
31,FAIL
32,FAIL
33,EXC
34,EXC
35,EXC
36,EXC
37,EXC
38,EXC
39,LIVE
40,LIVE
41,LIVE
42,EXC
43,LIVE
44,EXC
45,FAIL
46,EXC
47,FAIL
48,EXC
49,FAIL
50,FAIL
51,FAIL
52,EXC
53,FAIL
54,FAIL
55,EXC
56,TIME
57,EXC
58,EXC
59,LIVE
60,FAIL
61,EXC
62,UNCOV
63,UNCOV
64,UNCOV
65,UNCOV
66,UNCOV
67,UNCOV
68,UNCOV
69,FAIL
70,FAIL
71,LIVE
72,FAIL
73,LIVE
74,FAIL
75,LIVE
76,FAIL
77,LIVE
78,FAIL
79,FAIL
80,EXC
81,EXC
82,EXC
83,LIVE
84,EXC
85,EXC
86,EXC
87,EXC
88,EXC
89,EXC
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,LIVE
98,FAIL
99,LIVE
100,FAIL
101,FAIL
102,FAIL
103,FAIL
104,FAIL
105,FAIL
106,FAIL
107,FAIL
108,FAIL
109,EXC
110,FAIL
111,FAIL
112,FAIL
113,EXC
