MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,LIVE
4,LIVE
5,FAIL
6,LIVE
7,LIVE
8,LIVE
9,LIVE
10,LIVE
11,LIVE
12,FAIL
13,LIVE
14,LIVE
15,FAIL
16,FAIL
17,LIVE
18,FAIL
19,FAIL
20,EXC
21,FAIL
22,LIVE
23,LIVE
24,UNCOV
25,EXC
26,LIVE
27,EXC
28,FAIL
29,UNCOV
30,UNCOV
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,EXC
36,LIVE
37,UNCOV
38,LIVE
39,UNCOV
40,FAIL
41,LIVE
42,EXC
43,EXC
44,EXC
45,UNCOV
46,UNCOV
47,UNCOV
48,UNCOV
49,UNCOV
50,UNCOV
51,UNCOV
52,LIVE
53,LIVE
54,FAIL
55,LIVE
56,LIVE
57,FAIL
58,FAIL
59,UNCOV
60,UNCOV
61,UNCOV
62,UNCOV
63,UNCOV
64,UNCOV
65,LIVE
66,FAIL
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,FAIL
74,LIVE
75,LIVE
76,FAIL
77,LIVE
78,UNCOV
79,LIVE
80,LIVE
81,LIVE
82,LIVE
83,UNCOV
84,LIVE
85,LIVE
86,LIVE
87,LIVE
88,UNCOV
89,LIVE
90,LIVE
91,LIVE
92,LIVE
93,LIVE
94,LIVE
95,FAIL
96,LIVE
97,LIVE
98,FAIL
99,LIVE
100,LIVE
101,LIVE
102,LIVE
103,LIVE
104,FAIL
105,LIVE
