MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,EXC
3,FAIL
4,FAIL
5,EXC
6,EXC
7,EXC
8,EXC
9,EXC
10,LIVE
11,EXC
12,EXC
13,LIVE
14,EXC
15,EXC
16,FAIL
17,FAIL
18,LIVE
19,FAIL
20,EXC
21,EXC
22,EXC
23,LIVE
24,EXC
25,FAIL
26,FAIL
27,FAIL
28,FAIL
29,FAIL
30,FAIL
31,EXC
32,EXC
33,EXC
34,EXC
35,EXC
36,EXC
37,LIVE
38,LIVE
39,LIVE
40,EXC
41,LIVE
42,LIVE
43,FAIL
44,LIVE
45,EXC
46,FAIL
47,FAIL
48,EXC
49,FAIL
50,FAIL
51,FAIL
52,TIME
53,EXC
54,EXC
55,FAIL
56,EXC
57,FAIL
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,LIVE
65,EXC
66,FAIL
67,FAIL
68,LIVE
69,LIVE
70,FAIL
71,FAIL
72,FAIL
73,LIVE
74,FAIL
75,FAIL
76,EXC
77,EXC
78,LIVE
79,EXC
80,FAIL
81,EXC
82,EXC
83,EXC
84,EXC
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,LIVE
93,FAIL
94,LIVE
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,FAIL
101,FAIL
102,FAIL
103,FAIL
104,EXC
105,FAIL
106,FAIL
107,LIVE
108,FAIL
109,FAIL
