MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,EXC
4,EXC
5,FAIL
6,EXC
7,FAIL
8,EXC
9,LIVE
10,EXC
11,FAIL
12,EXC
13,LIVE
14,EXC
15,FAIL
16,EXC
17,LIVE
18,EXC
19,FAIL
20,EXC
21,LIVE
22,EXC
23,FAIL
24,EXC
25,LIVE
26,EXC
27,FAIL
28,EXC
29,LIVE
30,EXC
31,FAIL
32,EXC
33,LIVE
34,EXC
35,FAIL
36,EXC
37,LIVE
38,EXC
39,FAIL
40,EXC
41,LIVE
42,EXC
43,LIVE
44,LIVE
45,LIVE
46,LIVE
47,FAIL
48,EXC
49,EXC
50,FAIL
51,FAIL
52,EXC
53,EXC
54,LIVE
55,EXC
56,EXC
57,FAIL
58,EXC
59,FAIL
60,EXC
61,FAIL
62,EXC
63,EXC
64,EXC
65,EXC
66,EXC
67,EXC
68,EXC
69,EXC
70,EXC
71,EXC
72,LIVE
73,LIVE
74,FAIL
75,LIVE
76,EXC
77,FAIL
78,EXC
79,EXC
80,FAIL
81,LIVE
82,EXC
83,EXC
84,EXC
85,FAIL
86,FAIL
87,EXC
88,LIVE
89,LIVE
90,LIVE
91,EXC
92,FAIL
93,LIVE
94,EXC
95,EXC
96,EXC
97,FAIL
98,EXC
99,LIVE
100,LIVE
101,FAIL
102,LIVE
103,EXC
104,FAIL
105,EXC
106,EXC
107,FAIL
108,LIVE
109,EXC
110,EXC
111,EXC
112,FAIL
113,EXC
114,EXC
115,LIVE
116,FAIL
117,FAIL
118,EXC
119,FAIL
120,EXC
121,EXC
122,FAIL
123,EXC
124,LIVE
125,LIVE
126,FAIL
127,LIVE
128,EXC
129,FAIL
130,EXC
131,EXC
132,FAIL
133,LIVE
134,EXC
135,EXC
136,EXC
137,FAIL
138,EXC
139,EXC
140,LIVE
141,FAIL
142,FAIL
143,EXC
144,FAIL
145,EXC
146,EXC
147,FAIL
148,EXC
149,LIVE
150,LIVE
151,FAIL
152,LIVE
153,EXC
154,FAIL
155,EXC
156,EXC
157,FAIL
158,LIVE
159,EXC
160,EXC
161,EXC
162,FAIL
163,EXC
164,EXC
165,LIVE
166,FAIL
167,FAIL
168,EXC
169,FAIL
170,EXC
171,EXC
172,FAIL
173,EXC
174,LIVE
175,LIVE
176,FAIL
177,LIVE
178,EXC
179,FAIL
180,EXC
181,EXC
182,FAIL
183,LIVE
184,EXC
185,EXC
186,EXC
187,FAIL
188,EXC
189,EXC
190,LIVE
191,FAIL
192,FAIL
193,EXC
194,FAIL
195,EXC
196,EXC
197,FAIL
198,EXC
199,LIVE
200,LIVE
201,FAIL
202,LIVE
203,EXC
204,FAIL
205,EXC
206,EXC
207,FAIL
208,LIVE
209,EXC
210,EXC
211,EXC
212,FAIL
213,EXC
214,EXC
215,LIVE
216,FAIL
217,FAIL
218,EXC
219,FAIL
220,EXC
221,EXC
222,FAIL
223,EXC
224,LIVE
225,LIVE
226,FAIL
227,LIVE
228,EXC
229,FAIL
230,EXC
231,EXC
232,FAIL
233,LIVE
234,EXC
235,EXC
236,EXC
237,FAIL
238,EXC
239,EXC
240,LIVE
241,FAIL
242,FAIL
243,EXC
244,FAIL
245,EXC
246,EXC
247,FAIL
248,EXC
249,LIVE
250,LIVE
251,FAIL
252,LIVE
253,EXC
254,FAIL
255,EXC
256,EXC
257,FAIL
258,LIVE
259,EXC
260,EXC
261,EXC
262,FAIL
263,EXC
264,EXC
265,LIVE
266,FAIL
267,FAIL
268,EXC
269,FAIL
270,EXC
271,EXC
272,FAIL
273,EXC
274,LIVE
275,LIVE
276,FAIL
277,LIVE
278,EXC
279,FAIL
280,EXC
281,EXC
282,FAIL
283,LIVE
284,EXC
285,EXC
286,EXC
287,FAIL
288,EXC
289,EXC
290,LIVE
291,FAIL
292,FAIL
293,EXC
294,FAIL
295,EXC
