MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,FAIL
3,TIME
4,EXC
5,LIVE
6,FAIL
7,FAIL
8,EXC
9,FAIL
10,LIVE
11,FAIL
12,EXC
13,EXC
14,EXC
15,EXC
16,FAIL
17,FAIL
18,EXC
19,FAIL
20,FAIL
21,FAIL
22,EXC
23,EXC
24,FAIL
25,EXC
26,FAIL
27,FAIL
28,EXC
29,EXC
30,FAIL
31,LIVE
32,EXC
33,EXC
34,EXC
35,LIVE
36,EXC
37,FAIL
38,FAIL
39,LIVE
40,LIVE
41,FAIL
42,LIVE
43,LIVE
44,EXC
45,FAIL
46,FAIL
47,EXC
48,EXC
49,EXC
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,EXC
55,EXC
56,FAIL
57,FAIL
58,LIVE
59,EXC
60,EXC
61,EXC
62,EXC
63,EXC
64,EXC
65,LIVE
66,FAIL
67,LIVE
68,LIVE
69,FAIL
70,UNCOV
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,LIVE
76,LIVE
77,FAIL
78,LIVE
79,LIVE
80,FAIL
81,LIVE
82,LIVE
83,EXC
84,FAIL
85,FAIL
86,TIME
87,EXC
88,EXC
89,FAIL
90,LIVE
91,FAIL
92,EXC
93,EXC
94,LIVE
95,EXC
96,LIVE
97,EXC
98,LIVE
99,EXC
100,FAIL
101,FAIL
102,EXC
103,EXC
104,FAIL
105,TIME
106,FAIL
107,TIME
108,EXC
109,EXC
110,EXC
111,EXC
112,FAIL
113,FAIL
114,EXC
115,EXC
116,LIVE
117,EXC
118,EXC
119,EXC
120,EXC
121,EXC
122,EXC
123,EXC
124,EXC
125,EXC
126,FAIL
127,FAIL
128,LIVE
129,FAIL
130,FAIL
131,LIVE
132,FAIL
133,EXC
134,EXC
135,EXC
136,EXC
137,EXC
138,EXC
139,EXC
140,FAIL
141,FAIL
142,FAIL
143,FAIL
144,EXC
145,FAIL
146,EXC
147,EXC
148,EXC
149,FAIL
150,FAIL
151,EXC
152,EXC
153,EXC
154,EXC
155,EXC
156,EXC
157,EXC
158,EXC
159,EXC
160,FAIL
161,FAIL
162,EXC
163,FAIL
164,EXC
165,FAIL
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,EXC
171,FAIL
172,FAIL
173,FAIL
174,LIVE
175,LIVE
176,FAIL
177,EXC
178,EXC
179,EXC
180,EXC
181,EXC
182,EXC
183,EXC
184,EXC
185,FAIL
186,EXC
187,FAIL
188,EXC
189,FAIL
190,EXC
191,FAIL
192,EXC
193,EXC
194,FAIL
195,EXC
196,EXC
197,EXC
198,EXC
199,FAIL
200,EXC
201,FAIL
202,EXC
203,EXC
204,EXC
205,FAIL
206,EXC
207,FAIL
208,FAIL
209,FAIL
210,FAIL
211,FAIL
212,EXC
213,EXC
214,EXC
215,EXC
216,FAIL
217,FAIL
218,FAIL
219,FAIL
220,FAIL
221,EXC
222,FAIL
223,EXC
224,EXC
225,EXC
226,EXC
227,EXC
228,EXC
229,FAIL
230,FAIL
231,LIVE
232,FAIL
233,FAIL
234,FAIL
235,FAIL
236,FAIL
237,FAIL
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,EXC
243,FAIL
244,EXC
245,EXC
246,EXC
247,LIVE
248,EXC
249,EXC
250,FAIL
251,EXC
252,EXC
253,EXC
254,LIVE
255,FAIL
256,LIVE
