MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,EXC
10,LIVE
11,LIVE
12,EXC
13,FAIL
14,EXC
15,FAIL
16,FAIL
17,EXC
18,FAIL
19,FAIL
20,EXC
21,EXC
22,EXC
23,EXC
24,FAIL
25,LIVE
26,EXC
27,UNCOV
28,UNCOV
29,UNCOV
30,UNCOV
31,UNCOV
32,UNCOV
33,UNCOV
34,UNCOV
35,UNCOV
36,UNCOV
37,UNCOV
38,UNCOV
39,UNCOV
40,UNCOV
41,FAIL
42,UNCOV
43,UNCOV
44,UNCOV
45,UNCOV
46,UNCOV
47,UNCOV
48,UNCOV
49,UNCOV
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,UNCOV
55,EXC
56,UNCOV
57,UNCOV
58,UNCOV
59,LIVE
60,LIVE
61,EXC
62,EXC
63,FAIL
64,FAIL
65,EXC
66,LIVE
67,EXC
68,FAIL
69,FAIL
70,LIVE
71,LIVE
72,LIVE
73,EXC
74,EXC
75,FAIL
76,FAIL
77,EXC
78,LIVE
79,EXC
80,FAIL
81,FAIL
82,LIVE
83,LIVE
84,LIVE
85,EXC
86,EXC
87,FAIL
88,FAIL
89,EXC
90,LIVE
91,EXC
92,FAIL
93,FAIL
94,LIVE
95,UNCOV
96,LIVE
97,UNCOV
98,EXC
99,EXC
100,FAIL
101,UNCOV
102,LIVE
103,LIVE
104,EXC
105,EXC
106,EXC
107,EXC
108,EXC
109,EXC
110,EXC
111,EXC
112,EXC
113,EXC
114,EXC
115,FAIL
116,EXC
117,EXC
118,UNCOV
119,UNCOV
120,EXC
121,EXC
122,EXC
123,EXC
124,EXC
125,EXC
126,LIVE
127,UNCOV
128,UNCOV
129,EXC
130,FAIL
131,EXC
132,FAIL
133,EXC
134,LIVE
135,LIVE
136,FAIL
137,UNCOV
138,LIVE
139,FAIL
140,UNCOV
141,UNCOV
142,UNCOV
143,LIVE
144,UNCOV
145,LIVE
146,UNCOV
147,FAIL
148,FAIL
149,FAIL
150,FAIL
151,FAIL
152,FAIL
153,UNCOV
154,UNCOV
155,LIVE
156,UNCOV
157,EXC
158,EXC
159,LIVE
160,EXC
161,EXC
162,LIVE
163,EXC
164,EXC
165,FAIL
166,EXC
167,EXC
168,EXC
169,FAIL
170,EXC
171,FAIL
172,UNCOV
173,EXC
174,LIVE
175,EXC
176,EXC
177,LIVE
178,EXC
179,EXC
180,LIVE
181,EXC
182,EXC
183,EXC
184,LIVE
185,LIVE
186,LIVE
187,LIVE
188,EXC
189,UNCOV
190,UNCOV
191,UNCOV
192,UNCOV
193,UNCOV
194,UNCOV
195,UNCOV
196,UNCOV
197,UNCOV
198,UNCOV
199,UNCOV
200,UNCOV
201,UNCOV
202,UNCOV
203,UNCOV
204,UNCOV
