MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,FAIL
3,EXC
4,LIVE
5,EXC
6,LIVE
7,EXC
8,FAIL
9,EXC
10,EXC
11,FAIL
12,FAIL
13,FAIL
14,LIVE
15,TIME
16,FAIL
17,FAIL
18,FAIL
19,LIVE
20,FAIL
21,FAIL
22,FAIL
23,FAIL
24,FAIL
25,EXC
26,EXC
27,EXC
28,FAIL
29,EXC
30,FAIL
31,EXC
32,LIVE
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,EXC
42,LIVE
43,EXC
44,EXC
45,FAIL
46,EXC
47,LIVE
48,UNCOV
49,UNCOV
50,UNCOV
51,EXC
52,LIVE
53,FAIL
54,EXC
55,LIVE
56,FAIL
57,EXC
58,EXC
59,EXC
60,EXC
61,EXC
62,EXC
63,UNCOV
64,UNCOV
65,FAIL
66,UNCOV
67,UNCOV
68,FAIL
69,LIVE
70,FAIL
71,EXC
72,LIVE
73,EXC
74,EXC
75,LIVE
76,LIVE
77,EXC
78,EXC
79,EXC
80,FAIL
81,FAIL
82,EXC
83,EXC
84,EXC
85,EXC
86,EXC
87,LIVE
88,FAIL
89,EXC
90,LIVE
91,FAIL
92,EXC
93,LIVE
94,EXC
95,FAIL
96,EXC
97,LIVE
98,EXC
99,FAIL
100,EXC
101,LIVE
102,LIVE
103,EXC
104,EXC
105,FAIL
106,EXC
107,LIVE
108,LIVE
109,EXC
110,EXC
111,FAIL
112,EXC
113,LIVE
114,EXC
115,FAIL
116,EXC
117,LIVE
118,EXC
119,FAIL
120,EXC
121,EXC
122,FAIL
123,EXC
124,LIVE
125,EXC
126,LIVE
127,LIVE
128,LIVE
129,LIVE
130,LIVE
131,LIVE
132,LIVE
133,LIVE
134,LIVE
135,LIVE
136,LIVE
137,LIVE
138,EXC
139,FAIL
140,FAIL
141,FAIL
142,FAIL
143,FAIL
144,FAIL
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,FAIL
150,FAIL
151,FAIL
152,FAIL
153,FAIL
154,FAIL
155,LIVE
156,FAIL
157,EXC
158,EXC
159,FAIL
160,EXC
161,EXC
162,EXC
163,EXC
164,EXC
165,EXC
166,EXC
167,EXC
168,EXC
169,EXC
170,EXC
171,EXC
172,EXC
173,LIVE
174,EXC
175,LIVE
176,EXC
177,LIVE
178,EXC
179,EXC
180,EXC
181,EXC
182,FAIL
183,EXC
184,FAIL
185,EXC
186,EXC
187,FAIL
188,EXC
189,LIVE
190,FAIL
191,EXC
192,EXC
193,FAIL
194,TIME
195,EXC
196,TIME
197,EXC
198,EXC
199,TIME
200,EXC
201,EXC
202,EXC
203,EXC
204,EXC
205,FAIL
206,FAIL
207,EXC
208,EXC
209,FAIL
210,FAIL
211,FAIL
212,FAIL
213,FAIL
214,FAIL
215,FAIL
216,EXC
217,EXC
218,EXC
219,FAIL
220,FAIL
221,EXC
222,LIVE
223,EXC
224,EXC
225,EXC
226,FAIL
227,EXC
228,FAIL
229,UNCOV
230,FAIL
231,EXC
232,LIVE
233,UNCOV
234,LIVE
235,EXC
236,EXC
237,LIVE
238,EXC
239,EXC
240,EXC
241,EXC
242,EXC
243,EXC
244,FAIL
245,EXC
246,EXC
247,EXC
248,FAIL
249,LIVE
250,FAIL
251,EXC
252,EXC
253,EXC
254,FAIL
255,LIVE
256,FAIL
257,EXC
258,EXC
259,FAIL
260,EXC
261,FAIL
262,EXC
263,LIVE
264,EXC
265,EXC
266,EXC
