MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,TIME
3,EXC
4,EXC
5,EXC
6,EXC
7,EXC
8,EXC
9,EXC
10,EXC
11,EXC
12,EXC
13,EXC
14,LIVE
15,EXC
16,EXC
17,EXC
18,EXC
19,EXC
20,EXC
21,FAIL
22,EXC
23,LIVE
24,EXC
25,EXC
26,EXC
27,FAIL
28,FAIL
29,EXC
30,EXC
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,EXC
41,LIVE
42,EXC
43,EXC
44,EXC
45,FAIL
46,FAIL
47,EXC
48,EXC
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,FAIL
55,FAIL
56,EXC
57,LIVE
58,EXC
59,EXC
60,EXC
61,TIME
62,FAIL
63,EXC
64,EXC
65,EXC
66,LIVE
67,EXC
68,EXC
69,EXC
70,LIVE
71,FAIL
72,EXC
73,EXC
74,LIVE
75,FAIL
76,FAIL
77,FAIL
78,FAIL
79,FAIL
80,FAIL
81,FAIL
82,EXC
83,LIVE
84,LIVE
85,EXC
86,EXC
87,EXC
88,EXC
89,EXC
90,EXC
91,EXC
92,EXC
93,EXC
94,EXC
95,EXC
96,LIVE
97,EXC
98,EXC
99,EXC
100,EXC
101,EXC
102,EXC
103,EXC
104,EXC
105,EXC
106,LIVE
107,EXC
108,EXC
109,EXC
110,EXC
111,EXC
112,EXC
113,EXC
114,EXC
115,EXC
116,LIVE
117,EXC
118,EXC
119,EXC
120,LIVE
121,LIVE
122,EXC
123,EXC
124,EXC
125,EXC
126,EXC
127,EXC
128,EXC
129,EXC
130,EXC
131,EXC
132,EXC
133,EXC
134,EXC
135,EXC
136,EXC
137,EXC
138,LIVE
139,EXC
140,LIVE
141,LIVE
142,FAIL
143,FAIL
144,LIVE
145,EXC
146,FAIL
147,FAIL
148,EXC
149,EXC
150,FAIL
151,LIVE
152,EXC
153,EXC
154,EXC
155,EXC
156,EXC
157,EXC
158,EXC
159,EXC
160,EXC
161,LIVE
162,FAIL
163,LIVE
164,LIVE
165,FAIL
166,UNCOV
167,UNCOV
168,LIVE
169,LIVE
170,FAIL
171,LIVE
172,LIVE
173,EXC
174,FAIL
175,LIVE
176,FAIL
177,EXC
178,LIVE
179,FAIL
180,LIVE
181,EXC
182,EXC
183,EXC
184,FAIL
185,EXC
186,EXC
187,EXC
188,LIVE
189,EXC
190,EXC
191,EXC
192,EXC
193,LIVE
194,EXC
195,EXC
196,EXC
197,EXC
198,EXC
199,LIVE
200,EXC
201,EXC
202,FAIL
203,FAIL
204,LIVE
205,LIVE
206,EXC
207,EXC
208,LIVE
209,FAIL
210,FAIL
211,LIVE
212,EXC
213,EXC
214,LIVE
215,EXC
216,EXC
217,EXC
218,EXC
219,EXC
220,FAIL
221,EXC
222,FAIL
223,FAIL
224,EXC
225,LIVE
226,EXC
227,EXC
228,EXC
229,LIVE
230,EXC
231,EXC
232,FAIL
233,FAIL
234,EXC
235,LIVE
236,EXC
237,EXC
238,EXC
239,EXC
240,EXC
241,EXC
242,EXC
243,EXC
244,EXC
245,EXC
246,LIVE
247,EXC
248,EXC
249,EXC
250,EXC
251,EXC
252,LIVE
253,LIVE
254,EXC
255,LIVE
256,LIVE
257,EXC
258,EXC
259,EXC
260,LIVE
261,LIVE
262,EXC
263,LIVE
264,EXC
265,EXC
266,LIVE
267,EXC
268,LIVE
269,LIVE
270,LIVE
271,LIVE
272,EXC
273,UNCOV
274,UNCOV
275,UNCOV
276,UNCOV
277,UNCOV
278,UNCOV
279,LIVE
280,LIVE
281,LIVE
282,EXC
283,EXC
284,EXC
285,EXC
286,EXC
287,EXC
288,LIVE
289,EXC
290,EXC
291,FAIL
292,LIVE
293,EXC
294,LIVE
295,EXC
296,EXC
297,EXC
298,EXC
299,EXC
300,EXC
301,EXC
302,LIVE
303,EXC
304,FAIL
305,LIVE
306,LIVE
307,LIVE
308,LIVE
309,LIVE
310,LIVE
311,LIVE
312,LIVE
313,FAIL
314,EXC
315,EXC
316,EXC
317,EXC
318,EXC
319,LIVE
320,FAIL
321,EXC
322,EXC
323,EXC
324,TIME
325,LIVE
326,FAIL
327,EXC
328,FAIL
329,EXC
330,EXC
331,FAIL
332,FAIL
333,EXC
334,EXC
335,LIVE
336,FAIL
337,FAIL
338,LIVE
339,TIME
340,LIVE
341,LIVE
342,LIVE
343,LIVE
344,LIVE
345,LIVE
346,FAIL
347,FAIL
348,EXC
349,LIVE
350,EXC
351,EXC
352,EXC
353,EXC
354,LIVE
355,FAIL
356,EXC
357,FAIL
358,FAIL
359,LIVE
360,LIVE
361,LIVE
362,EXC
363,LIVE
364,LIVE
365,LIVE
366,LIVE
367,LIVE
368,FAIL
369,FAIL
370,LIVE
371,FAIL
372,LIVE
373,EXC
374,EXC
375,TIME
376,FAIL
377,EXC
378,FAIL
379,LIVE
380,EXC
381,FAIL
382,EXC
383,EXC
384,EXC
385,EXC
386,FAIL
387,EXC
388,EXC
389,EXC
390,EXC
391,FAIL
392,EXC
393,LIVE
394,FAIL
395,EXC
396,LIVE
397,FAIL
398,EXC
399,EXC
400,EXC
401,FAIL
402,FAIL
403,FAIL
404,LIVE
405,FAIL
406,FAIL
407,FAIL
408,FAIL
409,EXC
410,LIVE
411,EXC
412,FAIL
413,LIVE
414,FAIL
415,FAIL
416,LIVE
417,LIVE
418,FAIL
419,FAIL
420,FAIL
421,FAIL
422,FAIL
423,FAIL
424,LIVE
425,FAIL
426,FAIL
427,FAIL
428,FAIL
429,FAIL
430,FAIL
431,FAIL
432,FAIL
433,LIVE
434,EXC
435,FAIL
436,LIVE
437,EXC
438,LIVE
439,LIVE
440,EXC
441,FAIL
442,EXC
443,LIVE
444,FAIL
445,LIVE
446,EXC
447,EXC
448,FAIL
449,FAIL
450,FAIL
451,LIVE
452,LIVE
453,EXC
454,EXC
455,EXC
456,LIVE
457,EXC
458,EXC
459,LIVE
460,EXC
461,EXC
462,EXC
463,EXC
464,EXC
465,FAIL
466,FAIL
467,EXC
468,LIVE
469,EXC
470,FAIL
471,FAIL
472,EXC
473,LIVE
474,LIVE
475,LIVE
476,EXC
477,EXC
478,LIVE
479,LIVE
480,EXC
481,LIVE
482,FAIL
483,FAIL
484,FAIL
485,LIVE
486,EXC
487,FAIL
488,FAIL
489,LIVE
490,LIVE
491,FAIL
492,EXC
493,LIVE
494,EXC
495,FAIL
496,FAIL
497,EXC
498,FAIL
