MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,EXC
4,EXC
5,FAIL
6,EXC
7,LIVE
8,FAIL
9,EXC
10,FAIL
11,FAIL
12,FAIL
13,EXC
14,FAIL
15,EXC
16,EXC
17,EXC
18,FAIL
19,EXC
20,EXC
21,EXC
22,FAIL
23,FAIL
24,EXC
25,EXC
26,FAIL
27,EXC
28,LIVE
29,TIME
30,FAIL
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,LIVE
38,FAIL
39,FAIL
40,FAIL
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,FAIL
47,FAIL
48,FAIL
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,UNCOV
54,UNCOV
55,TIME
56,TIME
57,FAIL
58,FAIL
59,FAIL
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,LIVE
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,FAIL
79,FAIL
80,TIME
81,TIME
82,TIME
83,FAIL
84,FAIL
85,LIVE
86,FAIL
87,FAIL
88,LIVE
89,FAIL
90,LIVE
91,FAIL
92,LIVE
93,UNCOV
94,UNCOV
95,UNCOV
96,UNCOV
97,UNCOV
98,UNCOV
99,FAIL
100,FAIL
101,FAIL
102,FAIL
103,FAIL
104,FAIL
105,FAIL
106,TIME
107,TIME
108,FAIL
109,FAIL
110,FAIL
111,FAIL
112,FAIL
113,LIVE
114,FAIL
115,FAIL
116,FAIL
117,FAIL
118,FAIL
119,FAIL
120,FAIL
121,FAIL
122,FAIL
123,FAIL
124,FAIL
125,FAIL
126,FAIL
127,FAIL
128,FAIL
129,FAIL
130,FAIL
131,FAIL
132,FAIL
133,FAIL
134,EXC
135,FAIL
136,FAIL
137,EXC
138,FAIL
139,FAIL
140,FAIL
141,FAIL
142,FAIL
143,FAIL
144,FAIL
145,FAIL
146,UNCOV
147,UNCOV
148,TIME
149,FAIL
150,LIVE
151,LIVE
152,LIVE
153,LIVE
154,LIVE
155,LIVE
156,LIVE
157,LIVE
158,LIVE
159,UNCOV
160,UNCOV
161,UNCOV
162,UNCOV
163,UNCOV
164,UNCOV
165,FAIL
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,FAIL
171,FAIL
172,TIME
173,TIME
174,TIME
175,FAIL
176,LIVE
177,LIVE
178,LIVE
179,LIVE
180,LIVE
181,LIVE
182,LIVE
183,LIVE
184,LIVE
185,UNCOV
186,UNCOV
187,UNCOV
188,UNCOV
189,UNCOV
190,UNCOV
191,FAIL
192,FAIL
193,FAIL
194,FAIL
195,FAIL
196,FAIL
197,FAIL
198,TIME
199,TIME
200,TIME
201,TIME
202,FAIL
203,FAIL
204,UNCOV
205,UNCOV
206,FAIL
207,FAIL
208,LIVE
209,FAIL
210,FAIL
211,FAIL
212,TIME
213,TIME
214,FAIL
215,TIME
216,TIME
217,TIME
218,LIVE
219,FAIL
220,FAIL
221,FAIL
222,EXC
223,FAIL
224,FAIL
225,FAIL
226,LIVE
227,LIVE
228,FAIL
229,FAIL
230,EXC
231,FAIL
232,FAIL
233,FAIL
234,LIVE
235,FAIL
236,FAIL
237,EXC
238,FAIL
239,FAIL
240,EXC
241,FAIL
242,FAIL
243,TIME
244,FAIL
245,EXC
246,LIVE
247,LIVE
248,LIVE
249,LIVE
250,LIVE
251,LIVE
252,LIVE
253,LIVE
254,LIVE
255,FAIL
256,LIVE
257,FAIL
258,FAIL
259,FAIL
260,EXC
261,FAIL
262,LIVE
263,LIVE
264,LIVE
265,LIVE
266,LIVE
267,LIVE
268,LIVE
269,EXC
270,LIVE
271,FAIL
272,FAIL
273,FAIL
274,FAIL
275,FAIL
276,FAIL
277,EXC
