MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,EXC
4,EXC
5,LIVE
6,FAIL
7,EXC
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,EXC
13,LIVE
14,LIVE
15,LIVE
16,FAIL
17,FAIL
18,LIVE
19,EXC
20,FAIL
21,LIVE
22,LIVE
23,LIVE
24,LIVE
25,FAIL
26,EXC
27,FAIL
28,EXC
29,EXC
30,LIVE
31,EXC
32,EXC
33,EXC
34,LIVE
35,FAIL
36,FAIL
37,EXC
38,FAIL
39,EXC
40,LIVE
41,EXC
42,UNCOV
43,UNCOV
44,UNCOV
45,UNCOV
46,UNCOV
47,UNCOV
48,UNCOV
49,LIVE
50,LIVE
51,FAIL
52,EXC
53,EXC
54,LIVE
55,EXC
56,EXC
57,EXC
58,LIVE
59,UNCOV
60,UNCOV
61,UNCOV
62,UNCOV
63,UNCOV
64,UNCOV
65,UNCOV
66,UNCOV
67,TIME
68,FAIL
69,EXC
70,EXC
71,EXC
72,FAIL
73,LIVE
74,EXC
75,LIVE
76,EXC
77,FAIL
78,LIVE
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,LIVE
84,LIVE
85,FAIL
86,FAIL
87,FAIL
88,TIME
89,FAIL
90,EXC
91,EXC
92,EXC
93,FAIL
94,EXC
95,EXC
96,EXC
97,EXC
98,EXC
99,FAIL
100,FAIL
101,EXC
102,FAIL
103,FAIL
104,EXC
105,FAIL
106,FAIL
107,FAIL
108,FAIL
109,FAIL
110,LIVE
111,FAIL
112,FAIL
113,FAIL
114,FAIL
115,FAIL
116,FAIL
117,LIVE
118,EXC
119,FAIL
120,LIVE
121,EXC
122,LIVE
123,LIVE
124,LIVE
125,FAIL
126,LIVE
127,LIVE
128,FAIL
129,FAIL
130,FAIL
131,FAIL
132,LIVE
133,LIVE
134,FAIL
135,LIVE
136,FAIL
137,LIVE
138,FAIL
139,LIVE
140,FAIL
141,FAIL
142,FAIL
143,FAIL
144,FAIL
145,EXC
146,FAIL
147,FAIL
148,EXC
149,FAIL
150,EXC
151,LIVE
152,FAIL
153,FAIL
