MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,EXC
2,EXC
3,LIVE
4,LIVE
5,LIVE
6,LIVE
7,LIVE
8,EXC
9,LIVE
10,LIVE
11,LIVE
12,UNCOV
13,LIVE
14,LIVE
15,LIVE
16,LIVE
17,LIVE
18,LIVE
19,LIVE
20,FAIL
21,LIVE
22,FAIL
23,LIVE
24,LIVE
25,LIVE
26,LIVE
27,UNCOV
28,UNCOV
29,UNCOV
30,UNCOV
31,EXC
32,LIVE
33,EXC
34,EXC
35,LIVE
36,EXC
37,LIVE
38,LIVE
39,UNCOV
40,UNCOV
41,UNCOV
42,UNCOV
43,UNCOV
44,UNCOV
45,UNCOV
46,UNCOV
47,UNCOV
48,UNCOV
49,UNCOV
50,UNCOV
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,UNCOV
57,UNCOV
58,UNCOV
59,UNCOV
60,UNCOV
61,UNCOV
62,UNCOV
63,UNCOV
64,UNCOV
65,UNCOV
66,UNCOV
67,UNCOV
68,UNCOV
69,UNCOV
70,UNCOV
71,UNCOV
72,UNCOV
73,UNCOV
74,UNCOV
75,LIVE
76,EXC
77,UNCOV
78,FAIL
79,LIVE
80,LIVE
81,EXC
82,EXC
83,LIVE
84,EXC
85,LIVE
86,LIVE
87,EXC
88,EXC
89,EXC
90,FAIL
91,LIVE
92,EXC
93,LIVE
94,UNCOV
95,EXC
96,EXC
97,UNCOV
98,EXC
99,EXC
100,FAIL
101,LIVE
102,UNCOV
103,EXC
104,FAIL
105,EXC
106,LIVE
107,FAIL
108,LIVE
109,LIVE
110,LIVE
111,LIVE
112,UNCOV
113,UNCOV
114,UNCOV
115,EXC
116,LIVE
117,LIVE
118,FAIL
119,LIVE
120,FAIL
121,LIVE
122,LIVE
123,LIVE
124,EXC
125,LIVE
126,EXC
127,LIVE
128,LIVE
129,LIVE
130,LIVE
131,LIVE
132,FAIL
133,LIVE
134,FAIL
135,LIVE
136,LIVE
137,FAIL
138,FAIL
139,LIVE
140,FAIL
141,LIVE
142,FAIL
143,LIVE
144,LIVE
145,FAIL
146,FAIL
147,EXC
148,LIVE
149,EXC
150,EXC
151,TIME
152,FAIL
153,EXC
154,FAIL
155,LIVE
156,EXC
157,EXC
158,EXC
159,EXC
160,FAIL
161,FAIL
162,LIVE
163,FAIL
164,EXC
165,LIVE
166,LIVE
167,LIVE
168,EXC
169,EXC
170,TIME
171,UNCOV
172,UNCOV
173,UNCOV
174,TIME
175,UNCOV
176,LIVE
177,FAIL
178,LIVE
179,LIVE
180,LIVE
181,FAIL
182,UNCOV
183,LIVE
184,UNCOV
185,UNCOV
186,FAIL
187,LIVE
188,UNCOV
189,EXC
190,FAIL
191,UNCOV
192,UNCOV
193,UNCOV
194,UNCOV
195,LIVE
196,LIVE
197,FAIL
198,LIVE
199,LIVE
200,FAIL
201,LIVE
202,FAIL
203,LIVE
204,LIVE
205,LIVE
206,LIVE
207,FAIL
208,LIVE
209,FAIL
210,LIVE
211,LIVE
212,LIVE
213,LIVE
214,FAIL
215,LIVE
216,FAIL
217,LIVE
218,LIVE
219,LIVE
220,LIVE
221,FAIL
222,LIVE
223,FAIL
224,LIVE
225,LIVE
226,LIVE
227,LIVE
228,FAIL
229,LIVE
230,FAIL
231,LIVE
232,LIVE
233,LIVE
234,LIVE
235,FAIL
236,LIVE
237,FAIL
238,LIVE
239,LIVE
240,LIVE
241,LIVE
242,FAIL
243,LIVE
244,FAIL
245,LIVE
246,LIVE
247,LIVE
248,FAIL
249,LIVE
250,LIVE
251,LIVE
252,FAIL
253,LIVE
254,LIVE
255,LIVE
256,FAIL
257,LIVE
258,LIVE
