MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,LIVE
3,EXC
4,FAIL
5,EXC
6,EXC
7,FAIL
8,EXC
9,EXC
10,EXC
11,EXC
12,FAIL
13,FAIL
14,FAIL
15,FAIL
16,FAIL
17,FAIL
18,LIVE
19,FAIL
20,UNCOV
21,UNCOV
22,FAIL
23,FAIL
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,FAIL
29,LIVE
30,LIVE
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,LIVE
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,EXC
46,LIVE
47,FAIL
48,FAIL
49,FAIL
50,EXC
51,UNCOV
52,UNCOV
53,UNCOV
54,UNCOV
55,UNCOV
56,EXC
57,LIVE
58,EXC
59,LIVE
60,FAIL
61,LIVE
62,FAIL
63,FAIL
64,FAIL
65,LIVE
66,LIVE
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,EXC
72,EXC
73,FAIL
74,FAIL
75,FAIL
76,LIVE
77,FAIL
78,FAIL
79,FAIL
80,FAIL
81,TIME
82,EXC
83,FAIL
84,EXC
85,EXC
86,FAIL
87,EXC
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,EXC
93,EXC
94,EXC
95,EXC
96,FAIL
97,LIVE
98,FAIL
99,EXC
100,FAIL
101,LIVE
102,FAIL
103,FAIL
104,EXC
105,FAIL
106,EXC
107,FAIL
