MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,FAIL
2,LIVE
3,EXC
4,LIVE
5,LIVE
6,LIVE
7,LIVE
8,EXC
9,LIVE
10,UNCOV
11,UNCOV
12,UNCOV
13,UNCOV
14,UNCOV
15,UNCOV
16,UNCOV
17,UNCOV
18,UNCOV
19,UNCOV
20,UNCOV
21,UNCOV
22,UNCOV
23,UNCOV
24,UNCOV
25,UNCOV
26,UNCOV
27,UNCOV
28,UNCOV
29,UNCOV
30,UNCOV
31,UNCOV
32,UNCOV
33,UNCOV
34,FAIL
35,LIVE
36,FAIL
37,LIVE
38,FAIL
39,EXC
40,EXC
41,LIVE
42,FAIL
43,FAIL
44,LIVE
45,FAIL
46,FAIL
47,FAIL
48,FAIL
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,LIVE
55,FAIL
56,FAIL
57,LIVE
58,FAIL
59,LIVE
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,FAIL
65,FAIL
66,LIVE
67,UNCOV
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,LIVE
74,UNCOV
75,LIVE
76,LIVE
77,LIVE
78,LIVE
79,LIVE
80,FAIL
81,FAIL
82,FAIL
83,UNCOV
84,FAIL
85,FAIL
