MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
1,LIVE
2,LIVE
3,LIVE
4,FAIL
5,FAIL
6,FAIL
7,FAIL
8,LIVE
9,EXC
10,FAIL
11,EXC
12,FAIL
13,FAIL
14,LIVE
15,FAIL
16,FAIL
17,FAIL
18,LIVE
19,FAIL
20,FAIL
21,FAIL
22,LIVE
23,EXC
24,LIVE
25,FAIL
26,LIVE
27,FAIL
28,UNCOV
29,LIVE
30,EXC
31,UNCOV
32,LIVE
33,LIVE
34,LIVE
35,FAIL
36,LIVE
37,LIVE
38,FAIL
39,LIVE
40,FAIL
41,FAIL
42,LIVE
43,LIVE
44,LIVE
45,LIVE
46,EXC
47,LIVE
48,LIVE
49,UNCOV
50,LIVE
51,LIVE
52,LIVE
53,UNCOV
54,EXC
55,FAIL
56,EXC
57,EXC
58,EXC
59,LIVE
